id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1047631508251598848,1047551623067783168,2018-10-03 23:36:30 UTC,2018-10-03,23:36:30,+0000,962805945020702722,teslacharts,TC,,"@teslavangelist @ElectroCar @Kaih042018 @DeeJ722 @elonmusk @ValueAnalyst1 @BullTesla @SEC_Enforcement @Tesla I am a he. I own $TSLA puts and disclose that routinely. I mostly chart Tesla using public sources that I list on my charts - so anybody can reproduce it. And I also post interpretive threads, humor, and other satire, and sometimes my strong opinions. Oh - and y'all can stuff it.",en,[],[],[],8,2,76,[],['tsla'],https://twitter.com/TESLAcharts/status/1047631508251598848,False,,0,,,,,,,,"[{'screen_name': 'teslavangelist', 'name': 'Teslavangelist', 'id': '796230306420391936'}, {'screen_name': 'ElectroCar', 'name': 'Michael', 'id': '142368107'}, {'screen_name': 'Kaih042018', 'name': 'kai66231', 'id': '501080578'}, {'screen_name': 'DeeJ722', 'name': 'Dee', 'id': '3424613434'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'ValueAnalyst1', 'name': 'Yaman Tasdivar', 'id': '732548050728701953'}, {'screen_name': 'BullTesla', 'name': 'Tezla', 'id': '991358692229615616'}, {'screen_name': 'SEC_Enforcement', 'name': 'SEC Enforcement', 'id': '299661515'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1047630821543366661,1047630821543366661,2018-10-03 23:33:46 UTC,2018-10-03,23:33:46,+0000,2845478632,nusky__rk9,nuskyrk9,,"Nouveau clip vendredi   ""Tesla ""  L'album is coming 😍😍😍",fr,[],[],[],4,113,494,[],[],https://twitter.com/nusky__rk9/status/1047630821543366661,False,,0,,,,,,,,[],,,,
1047609675359899650,1047609675359899650,2018-10-03 22:09:44 UTC,2018-10-03,22:09:44,+0000,2148233600,electrekco,Electrek.co,,"'Tesla Model 3 is putting pressure on the market', admits BMW  https://t.co/U0WsM6WUe6 by @fredericlambert  https://t.co/NBTlviqGig",en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2018/10/03/tesla-model-3-pressure-bmw/'],['https://pbs.twimg.com/media/DonbcoYX0AIP2lC.jpg'],12,126,658,[],[],https://twitter.com/ElectrekCo/status/1047609675359899650,False,,1,https://pbs.twimg.com/media/DonbcoYX0AIP2lC.jpg,,,,,,,[],,,,
1047607135717216257,1047607135717216257,2018-10-03 21:59:39 UTC,2018-10-03,21:59:39,+0000,14171401,mayemusk,Maye Musk,,.@BBCWorld Thank you for spreading good news about the future. #CleanEnergy @Tesla,en,"[{'screen_name': 'bbcworld', 'name': 'bbc news (world)', 'id': '742143'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],14,26,231,['cleanenergy'],[],https://twitter.com/mayemusk/status/1047607135717216257,False,https://twitter.com/Tesla/status/1047605931893174272,0,,,,,,,,[],,,,
1047606167302811648,1047606167302811648,2018-10-03 21:55:48 UTC,2018-10-03,21:55:48,+0000,34713362,business,Bloomberg,,Tesla's Model 3 is becoming one of America's best-selling sedans  https://t.co/Yo2Q4YcIud,en,[],['https://bloom.bg/2y7ZZ4a'],[],7,41,88,[],[],https://twitter.com/business/status/1047606167302811648,False,,0,,,,,,,,[],,,,
1047606128065093633,1047606128065093633,2018-10-03 21:55:39 UTC,2018-10-03,21:55:39,+0000,14171401,mayemusk,Maye Musk,,.@StevieWonder @woodhaus2 @Tesla Wonderful!😍,en,"[{'screen_name': 'steviewonder', 'name': 'stevie wonder', 'id': '3002508978'}, {'screen_name': 'woodhaus2', 'name': 'franz von holzhausen', 'id': '55769345'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],2,10,93,[],[],https://twitter.com/mayemusk/status/1047606128065093633,False,https://twitter.com/woodhaus2/status/1047544964559724544,0,,,,,,,,[],,,,
1047605931893174272,1047605931893174272,2018-10-03 21:54:52 UTC,2018-10-03,21:54:52,+0000,13298072,tesla,Tesla,,How the world's biggest lithium-ion battery works  https://t.co/MXudsn71B7,en,[],['https://cards.twitter.com/cards/7x0uw/6akq2'],[],138,1366,9103,[],[],https://twitter.com/Tesla/status/1047605931893174272,False,,0,,,,,,,,[],,,,
1047595196005769222,1047595196005769222,2018-10-03 21:12:12 UTC,2018-10-03,21:12:12,+0000,9989862,jacksfilms,jacksfilms🌹,,I don't want a Tesla. I don't want a Rolex. I don't want fancy clothes. The only material thing I want is a big house with a pool. Which sponsor is responsible for big houses with pools. What is the Big-House-With-A-Pool company,en,[],[],[],108,222,5631,[],[],https://twitter.com/jacksfilms/status/1047595196005769222,False,,0,,,,,,,,[],,,,
1047574704326758401,1047574704326758401,2018-10-03 19:50:47 UTC,2018-10-03,19:50:47,+0000,1408142352,math_rachel,Rachel Thomas,,"Video from @PyTorch conf sessions on Applied Research in Industry &amp; Developer Education. Talks from @karpathy (@Tesla), @ctnzr (@nvidia), @ftzo (Pyro/@UberEng), @MarkNeumannnn (@allenai_org), @StuartFrye (@Udacity)... My talk starts at 1:07:40  https://t.co/kSAi3hhQuS",en,"[{'screen_name': 'pytorch', 'name': 'pytorch', 'id': '776585502606721024'}, {'screen_name': 'karpathy', 'name': 'andrej karpathy', 'id': '33836629'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'ctnzr', 'name': 'bryan catanzaro', 'id': '257642411'}, {'screen_name': 'nvidia', 'name': 'nvidia', 'id': '61559439'}, {'screen_name': 'ftzo', 'name': 'fritz obermeyer', 'id': '242272620'}, {'screen_name': 'ubereng', 'name': 'uber engineering', 'id': '2573880420'}, {'screen_name': 'markneumannnn', 'name': 'mark neumann', 'id': '2491974073'}, {'screen_name': 'allenai_org', 'name': 'ai2', 'id': '1012372502834626560'}, {'screen_name': 'stuartfrye', 'name': 'stuart frye', 'id': '291920171'}, {'screen_name': 'udacity', 'name': 'udacity', 'id': '326912209'}]",['https://m.facebook.com/story.php?story_fbid=169366590639145&id=1620822758218702'],[],3,42,191,[],[],https://twitter.com/math_rachel/status/1047574704326758401,False,,0,,,,,,,,[],,,,
1047572597049872385,1047572597049872385,2018-10-03 19:42:24 UTC,2018-10-03,19:42:24,+0000,68739089,cgasparino,Charles Gasparino,,SCOOP: @SEC_Enforcement officials tell @FoxBusiness @elonmusk can select chairman and independent directors as part of settlement; some investors worry new @Tesla chairman and independent directors may not be independent of CEO more NOW @FoxBusiness $TSLA,en,"[{'screen_name': 'sec_enforcement', 'name': 'sec enforcement', 'id': '299661515'}, {'screen_name': 'foxbusiness', 'name': 'fox business', 'id': '56413858'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'foxbusiness', 'name': 'fox business', 'id': '56413858'}]",[],[],27,18,62,[],['tsla'],https://twitter.com/CGasparino/status/1047572597049872385,False,,0,,,,,,,,[],,,,
1047571122252910592,1047571122252910592,2018-10-03 19:36:33 UTC,2018-10-03,19:36:33,+0000,40303245,tsrandall,Tom Randall,,"Tesla perspective: Here's a chart from 2016 plotting Elon Musk's ""impossible"" goal of 500k sales in 2020. Musk subsequently moved the 500k target up to 2018 and has been raked for falling short. But that original ""impossible"" goal? Way ahead of schedule  https://t.co/hA9OmvILFq  https://t.co/WYFesCKmp3",en,[],['https://www.bloomberg.com/news/articles/2016-04-21/tesla-changed-cars-forever-now-it-must-deliver'],['https://pbs.twimg.com/media/Dom2ShdV4AABtsr.jpg'],17,148,455,[],[],https://twitter.com/tsrandall/status/1047571122252910592,False,,1,https://pbs.twimg.com/media/Dom2ShdV4AABtsr.jpg,,,,,,,[],,,,
1047562067845287936,1047562067845287936,2018-10-03 19:00:34 UTC,2018-10-03,19:00:34,+0000,941757203291222016,uzgajivacbadema,Milan Todorov,,Tesla nije imao seks celog života i izmislio je struju. A ja ne mogu ni da platim struju.,und,[],[],[],16,21,362,[],[],https://twitter.com/uzgajivacbadema/status/1047562067845287936,False,,0,,,,,,,,[],,,,
1047561079210037248,1047561079210037248,2018-10-03 18:56:38 UTC,2018-10-03,18:56:38,+0000,34713362,business,Bloomberg,,Tesla's Model 3 is becoming one of America's best-selling sedans  https://t.co/oX3FcNs3zg,en,[],['https://bloom.bg/2O38ND5'],[],6,43,124,[],[],https://twitter.com/business/status/1047561079210037248,False,,0,,,,,,,,[],,,,
1047560444125335554,1047560444125335554,2018-10-03 18:54:07 UTC,2018-10-03,18:54:07,+0000,821675328661782528,nextmove_de,nextmove,,Achtung Achtung! @Daimler @BMW #VW. Das Startup @Tesla hat mit #EAutos den US-Markt übernommen.Das sogenannte #Model3 wird wider Erwarten tatsächlich gebaut &amp; gekauft.Die USA gelten bereits als verloren.Der Tsunami bewegt sich auf Europa zu. Ich wiederhole: Dies ist keine Übung!  https://t.co/t5EkjzAvGp,de,"[{'screen_name': 'bmw', 'name': 'bmw', 'id': '1545994664'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/DomtTLsXUAA6CKp.jpg', 'https://pbs.twimg.com/media/DomuZCgWwAEGnIu.jpg']",14,39,114,"['vw', 'eautos', 'model3']",[],https://twitter.com/nextmove_de/status/1047560444125335554,False,,1,https://pbs.twimg.com/media/DomtTLsXUAA6CKp.jpg,,,,,,,[],,,,
1047558397917372416,1047558397917372416,2018-10-03 18:45:59 UTC,2018-10-03,18:45:59,+0000,1308211178,teslarati,TESLARATI,,Tesla’s more experienced rivals in the US auto market are feeling the Model 3’s presence   https://t.co/x1ABNLXfpn,en,[],['https://www.teslarati.com/tesla-model-3-push-us-auto-market-bmw-executive/'],[],7,59,319,[],[],https://twitter.com/Teslarati/status/1047558397917372416,False,,0,,,,,,,,[],,,,
1047547471008813057,1047544964559724544,2018-10-03 18:02:34 UTC,2018-10-03,18:02:34,+0000,227343379,john_gardi,Just A. Tinker ✌️,,"@woodhaus2 @StevieWonder @Tesla Someday, with the advent of self driving vehicles, us blind folk (I have 10% vision) can own a car that can finally give us the same freedom as sighted folk! 😎",en,[],[],[],13,16,353,[],[],https://twitter.com/John_Gardi/status/1047547471008813057,False,,0,,,,,,,,"[{'screen_name': 'woodhaus2', 'name': 'Franz von Holzhausen', 'id': '55769345'}, {'screen_name': 'StevieWonder', 'name': 'Stevie Wonder', 'id': '3002508978'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1047544964559724544,1047544964559724544,2018-10-03 17:52:36 UTC,2018-10-03,17:52:36,+0000,55769345,woodhaus2,Franz von Holzhausen,,.@StevieWonder thanks for being an amazing fan of @Tesla!  https://t.co/ZyrifnCWz5,en,"[{'screen_name': 'steviewonder', 'name': 'stevie wonder', 'id': '3002508978'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/Domgl1nU0AAaHCB.jpg'],116,346,4356,[],[],https://twitter.com/woodhaus2/status/1047544964559724544,False,,1,https://pbs.twimg.com/media/Domgl1nU0AAaHCB.jpg,,,,,,,[],,,,
