id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1047274387286761472,1047274387286761472,2018-10-02 23:57:26 UTC,2018-10-02,23:57:26,+0000,998140573008695296,28delayslater,🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦,,"I would like to know the top 10 trade ins for model 3, then compare that to those car’s quarterly results.   The model 3 sales are not coming at the expense of the EV market. It’s too small. It’s at the expense of   $TSLA #Tesla  https://t.co/WgBh6we1uG",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/DoiqfuhW4AAXFGo.jpg'],10,10,74,['tesla'],['tsla'],https://twitter.com/28delayslater/status/1047274387286761472,False,,1,https://pbs.twimg.com/tweet_video_thumb/DoiqfuhW4AAXFGo.jpg,,,,,,,[],,,,
1047254484735463426,1047254484735463426,2018-10-02 22:38:20 UTC,2018-10-02,22:38:20,+0000,154311445,stevewestly,Steve Westly,,".@Tesla delivered 83,000 vehicles in Q3. The Model 3 could be the best-selling car in America very soon.   -55,840 Model 3 -14,470 Model S -13,190 Model X   https://t.co/EuVgnGH3qL",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['http://ow.ly/r88030m4z5u'],[],6,19,98,[],[],https://twitter.com/SteveWestly/status/1047254484735463426,False,,0,,,,,,,,[],,,,
1047237655371665408,1047237655371665408,2018-10-02 21:31:28 UTC,2018-10-02,21:31:28,+0000,3922425683,rick_scinta,Rick Scinta (El Ricardo Factor),,Boom! 😍 @Tesla @elonmusk  https://t.co/r8XzZAaase,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],28,43,954,[],[],https://twitter.com/rick_scinta/status/1047237655371665408,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1047237593836867586/pu/img/uZfNjc4XNajYVxrL.jpg,,,,,,,[],,,,
1047237472609026048,1047237472609026048,2018-10-02 21:30:44 UTC,2018-10-02,21:30:44,+0000,568621669,insideevs,InsideEVs,,"Tesla #Model3 sales increased some 19,000% year-over-year. Plus  @Tesla shoots up 270% in September. More details here--&gt; https://t.co/qGbiFDq4xy  https://t.co/GrzXI0cItt",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://insideevs.com/model-3-tesla-sales-september-up-270/amp'],['https://pbs.twimg.com/media/DoiI7NAXoAEyvQI.jpg'],27,217,1461,['model3'],[],https://twitter.com/InsideEVs/status/1047237472609026048,False,,1,https://pbs.twimg.com/media/DoiI7NAXoAEyvQI.jpg,,,,,,,[],,,,
1047236587115954176,1047236587115954176,2018-10-02 21:27:13 UTC,2018-10-02,21:27:13,+0000,3922425683,rick_scinta,Rick Scinta (El Ricardo Factor),,Woohoo!!! My Tesla solar was inspected and Duke Energy came to install a new power meter within a day! I’ll officially be driving my model 3 on sunshine!!! CLEAN ENERGY BABY! Doing my part and it feels so good doing it! @Tesla @elonmusk  Thank you for making it possible ☀️🔋🔌,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],16,41,371,[],[],https://twitter.com/rick_scinta/status/1047236587115954176,False,,0,,,,,,,,[],,,,
1047235673206317056,1047235673206317056,2018-10-02 21:23:35 UTC,2018-10-02,21:23:35,+0000,774436943258013696,nixushiking,Nicholas Adams,,"Due to the increase in FUD and cherry-picking nonsense, here is what the Tesla lot ACTUALLY looks like...  There are people on Twitter that are intentionally misleading &amp; manipulative. Since these anonymous trolls cannot be honest or representative, I'll do it for them. #ANTIFUD  https://t.co/5SEYpbqbWS",en,[],[],['https://pbs.twimg.com/media/DoiHL9YU8AESlZB.jpg'],11,17,96,['antifud'],[],https://twitter.com/NixusHiking/status/1047235673206317056,False,,1,https://pbs.twimg.com/media/DoiHL9YU8AESlZB.jpg,,,,,,,[],,,,
1047224672654438400,1047224672654438400,2018-10-02 20:39:53 UTC,2018-10-02,20:39:53,+0000,300459715,gcastevert,Guillaume Castevert 🇺🇦🕊❤️,,Tesla's Sales Just Doubled In One Quarter 🚀...  Just simple facts highlighted by @Gfilche @HyperChangeTV   🚗🔋⚡️🤖😀👍🏻  #Model3 #EV #RoboCars #MostImportantCarEver #TheFutureIsBright #DisruptionIsNow #iPhoneMoment   https://t.co/dfd1ufMKDR  https://t.co/clQdMovZgp,en,"[{'screen_name': 'gfilche', 'name': 'gali', 'id': '348844712'}, {'screen_name': 'hyperchangetv', 'name': 'hyperchange', 'id': '830122005030694920'}]",['https://youtu.be/kH0atHjZ7XM'],"['https://pbs.twimg.com/media/Doh9SGCXoAML9kR.jpg', 'https://pbs.twimg.com/media/Doh9SGAXoAEklAY.jpg']",4,21,83,"['model3', 'ev', 'robocars', 'mostimportantcarever', 'thefutureisbright', 'disruptionisnow', 'iphonemoment']",[],https://twitter.com/GCastevert/status/1047224672654438400,False,,1,https://pbs.twimg.com/media/Doh9SGCXoAML9kR.jpg,,,,,,,[],,,,
1047220678641049601,1047220678641049601,2018-10-02 20:24:00 UTC,2018-10-02,20:24:00,+0000,23389610,mcjamez,Jim McPherson,,"#Tesla sold over 50,000 high spec Model 3’s that are nearly the price of a Model S... all while not loosing S sales. The standard range #Model3 is going to redefine disruption.",en,[],[],[],2,10,61,"['tesla', 'model3']",[],https://twitter.com/mcjamez/status/1047220678641049601,False,,0,,,,,,,,[],,,,
1047219316016537601,1047219316016537601,2018-10-02 20:18:35 UTC,2018-10-02,20:18:35,+0000,1308211178,teslarati,TESLARATI,,Tesla extends gratitude to employees with ‘Cars 3’ family movie night at Gigafactory 1    https://t.co/tT6x0iPGPj,en,[],['https://www.teslarati.com/tesla-cars-3-employee-family-night-gigafactory-1/'],[],5,49,429,[],[],https://twitter.com/Teslarati/status/1047219316016537601,False,,0,,,,,,,,[],,,,
1047214605674729472,1047194912939290633,2018-10-02 19:59:52 UTC,2018-10-02,19:59:52,+0000,258602317,kimpaquette,Kim Paquette 💫🦄 🇺🇦 🕊,,"@InsideEVs @Tesla Oh I see. So by cutting out the middleman, you LOSE money. He's quite a genius, that Lutz.  https://t.co/cs2tNcPoLr",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/Dohz6HdX0AIMIGp.jpg'],5,6,77,[],[],https://twitter.com/kimpaquette/status/1047214605674729472,False,,1,https://pbs.twimg.com/tweet_video_thumb/Dohz6HdX0AIMIGp.jpg,,,,,,,"[{'screen_name': 'InsideEVs', 'name': 'InsideEVs', 'id': '568621669'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1047214267542503426,1047194912939290633,2018-10-02 19:58:32 UTC,2018-10-02,19:58:32,+0000,998140573008695296,28delayslater,🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦,,@InsideEVs @Tesla Wasn’t aware that my garage was part of Fremont. Cool! Should I put a couch in there for Elon?,en,[],[],[],4,1,66,[],[],https://twitter.com/28delayslater/status/1047214267542503426,False,,0,,,,,,,,"[{'screen_name': 'InsideEVs', 'name': 'InsideEVs', 'id': '568621669'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,
1047212051616030720,1047212051616030720,2018-10-02 19:49:44 UTC,2018-10-02,19:49:44,+0000,49147020,btsparks,🦝Brian Sparks,,"Tesla today is what distribution looks like. Retail buys in the morning, rally gets sold all day. $tsla  https://t.co/RKqn2IiWop",en,[],[],['https://pbs.twimg.com/media/DohxzswV4AAcBoj.jpg'],4,8,62,[],['tsla'],https://twitter.com/btsparks/status/1047212051616030720,False,,1,https://pbs.twimg.com/media/DohxzswV4AAcBoj.jpg,,,,,,,[],,,,
1047210476680228865,1047210476680228865,2018-10-02 19:43:28 UTC,2018-10-02,19:43:28,+0000,57960896,slcuervo,Saul Lopez,,"Creo que una gráfica muestra mucho más que las cifras sobre las que se sustenta. He aquí la de las entregas, trimestre a trimestre, de vehículos Tesla desde su creación. Sobran palabras. #disrupción #pasatealoelectrico  https://t.co/y7YVTH8SFZ",es,[],[],['https://pbs.twimg.com/media/DohwVxKXgAIKIGP.jpg'],16,79,260,"['disrupción', 'pasatealoelectrico']",[],https://twitter.com/slcuervo/status/1047210476680228865,False,,1,https://pbs.twimg.com/media/DohwVxKXgAIKIGP.jpg,,,,,,,[],,,,
1047209037799088130,1047209037799088130,2018-10-02 19:37:45 UTC,2018-10-02,19:37:45,+0000,68739089,cgasparino,Charles Gasparino,,BREAKING: @Tesla spokesman would not deny that @elonmusk will play some role in selecting independent directors and chairman mandated by @SEC_Enforcement settlement. so how much at $TSLA will actually change? we discuss now @FoxBusiness,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'sec_enforcement', 'name': 'sec enforcement', 'id': '299661515'}, {'screen_name': 'foxbusiness', 'name': 'fox business', 'id': '56413858'}]",[],[],15,19,72,[],['tsla'],https://twitter.com/CGasparino/status/1047209037799088130,False,,0,,,,,,,,[],,,,
1047206931184713729,1047206931184713729,2018-10-02 19:29:23 UTC,2018-10-02,19:29:23,+0000,1469603575,qtrresearch,Quoth the Raven 🇺🇦,,I think I'll be on VICE News Tonight 7:30PM EST talking Tesla. I'm not sure though. No guarantees. Do your research elsewhere.,en,[],[],[],10,3,76,[],[],https://twitter.com/QTRResearch/status/1047206931184713729,False,,0,,,,,,,,[],,,,
1047205332513181701,1047205332513181701,2018-10-02 19:23:02 UTC,2018-10-02,19:23:02,+0000,119228276,gibsonkid1,Ken,,"Five days in and I couldn’t be happier. Don’t believe the FUD. Panel gaps- great, paint- great, everything else about the car-fantastic. I have found myself sitting at my desk looking forward to my commute. @Tesla @elonmusk  https://t.co/4EjUjTXokl",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],['https://pbs.twimg.com/media/DohrrT5VAAAZ43P.jpg'],9,29,250,[],[],https://twitter.com/Gibsonkid1/status/1047205332513181701,False,,1,https://pbs.twimg.com/media/DohrrT5VAAAZ43P.jpg,,,,,,,[],,,,
1047202240719716352,1047202240719716352,2018-10-02 19:10:44 UTC,2018-10-02,19:10:44,+0000,1469603575,qtrresearch,Quoth the Raven 🇺🇦,,"Tesla should not be allowed to take one - not one - single deposit on a Model Y or Semi until $35,000 Model 3 orders are fulfilled. End of story.",en,[],[],[],21,12,113,[],[],https://twitter.com/QTRResearch/status/1047202240719716352,False,,0,,,,,,,,[],,,,
1047202110901772293,1047202110901772293,2018-10-02 19:10:13 UTC,2018-10-02,19:10:13,+0000,327840153,ecocars1,eco-cars.net,,Well done @elonmusk Knew you'd do it !  Tesla production hits all time high -  https://t.co/92CoDNYZaP,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",['http://www.bbc.co.uk/news/business-45726170'],[],2,11,57,[],[],https://twitter.com/ecocars1/status/1047202110901772293,False,,0,,,,,,,,[],,,,
1047200041239240704,1047200041239240704,2018-10-02 19:02:00 UTC,2018-10-02,19:02:00,+0000,765849247262633984,brutofficiel,Brut FR,,"Il veut conquérir Mars, ""sauver"" l’humanité et relier nos cerveaux aux machines. Voici la vie d'Elon Musk, l'imprévisible PDG de Tesla et SpaceX.  https://t.co/D8fmqprSNs",fr,[],[],[],13,181,353,[],[],https://twitter.com/brutofficiel/status/1047200041239240704,False,,1,https://pbs.twimg.com/media/Dohi4D2W0AArEGd.jpg,,,,,,,[],,,,
1047198634260008961,1047198634260008961,2018-10-02 18:56:25 UTC,2018-10-02,18:56:25,+0000,966734358651592704,netflixandlamp,NetflixAndLamp,,"Lots of theories about why $TSLA stock down today, but could just be b/c Elon isn't gloating on Twitter. In fact, this Q we may learn that the most valuable asset Tesla ever had was Elon's Twitter account. Take that away, and it's just a boring manufacturer of rickety sh*tboxes.",en,[],[],[],10,9,94,[],['tsla'],https://twitter.com/NetflixAndLamp/status/1047198634260008961,False,,0,,,,,,,,[],,,,
1047195629942964225,1047195629942964225,2018-10-02 18:44:28 UTC,2018-10-02,18:44:28,+0000,998140573008695296,28delayslater,🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦,,"-They will never make the car, -They won’t mass produce the car  -They won’t sell the car -They won’t profit from the car  -They won’t keep selling the car  Ignore the noise   #Tesla #Model3 $TSLA",en,[],[],[],4,15,108,"['tesla', 'model3']",['tsla'],https://twitter.com/28delayslater/status/1047195629942964225,False,,0,,,,,,,,[],,,,
1047194912939290633,1047194912939290633,2018-10-02 18:41:37 UTC,2018-10-02,18:41:37,+0000,568621669,insideevs,InsideEVs,,"According to Mr. Bob Lutz, @Tesla deliveries aren't necessarily money-generating sales because of Tesla's direct sales method. He concludes that the cars stay in Tesla's system. Oh rlly?!?! Watch the interview here --&gt; https://t.co/OCiUc0EGGl  https://t.co/ITpZzgrHg9",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://insideevs.com/lutz-discusses-tesla-production-sales/amp'],['https://pbs.twimg.com/media/Dohh_MdW4AEXUS-.jpg'],69,15,79,[],[],https://twitter.com/InsideEVs/status/1047194912939290633,False,,1,https://pbs.twimg.com/media/Dohh_MdW4AEXUS-.jpg,,,,,,,[],,,,
1047190705658105863,1047190705658105863,2018-10-02 18:24:54 UTC,2018-10-02,18:24:54,+0000,742143,bbcworld,BBC News (World),,Tesla production hits all time high  https://t.co/zz0bqn8JiD,en,[],['https://bbc.in/2NYND97'],[],18,65,243,[],[],https://twitter.com/BBCWorld/status/1047190705658105863,False,,0,,,,,,,,[],,,,
1047188752987172865,1047188752987172865,2018-10-02 18:17:09 UTC,2018-10-02,18:17:09,+0000,565198801,teslainventory,Erik in DÆrik,,Garage with our 4 Teslas in it... Where do I put a 5th or 6th?!?! ❤️ Tesla! Vlog tomorrow will introduce our newest addition: Model 3! #tesla #teslamotors #teslamodels #teslamodel3 #elonmusk @elonmusk @Tesla  https://t.co/sI6k6LXeqH,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/DohcnT4UcAYzIEm.jpg'],38,37,415,"['tesla', 'teslamotors', 'teslamodels', 'teslamodel3', 'elonmusk']",[],https://twitter.com/teslainventory/status/1047188752987172865,False,,1,https://pbs.twimg.com/media/DohcnT4UcAYzIEm.jpg,,,,,,,[],,,,
1047185598530945026,1047185598530945026,2018-10-02 18:04:37 UTC,2018-10-02,18:04:37,+0000,542127991,bbryder,Bruce Ryder,,"Anyone know which ""people"" @fordnation is ""for""? Apparently not investors, workers, refugees, social assistance recipients, Torontonians, Tesla buyers, those who want up-to-date inclusive sex ed, those who care about the Charter of Rights or the future of the planet. Who then?",en,"[{'screen_name': 'fordnation', 'name': 'doug ford', 'id': '2809959174'}]",[],[],9,41,104,[],[],https://twitter.com/BBRyder/status/1047185598530945026,False,https://twitter.com/GPUpdates/status/1045386240755789824,0,,,,,,,,[],,,,
1047182082802421760,1047182082802421760,2018-10-02 17:50:38 UTC,2018-10-02,17:50:38,+0000,39973130,turemasing,Sprezza,,"A quick note on Tesla: No profits (in record Q) mean no money to build new factories. No factories mean no new car models or higher volumes of existing models. No new models mean only old models. Old models mean less profits,i.e.,larger losses. =&gt; No money to repay existing debt.",en,[],[],[],11,16,75,[],[],https://twitter.com/TureMasing/status/1047182082802421760,False,,0,,,,,,,,[],,,,
1047181687984201728,1047181687984201728,2018-10-02 17:49:04 UTC,2018-10-02,17:49:04,+0000,850160882,edwards_kw,Ken Edwards,,"@elonmusk Proud Connecticut owner of Tesla generations 1, 2 and 3 ... all powered by the sun. Thanks, Elon!  https://t.co/ul63ngCJDU",en,[],[],['https://pbs.twimg.com/media/DohWLrMU0AAAVyJ.jpg'],9,18,130,[],[],https://twitter.com/edwards_kw/status/1047181687984201728,False,,1,https://pbs.twimg.com/media/DohWLrMU0AAAVyJ.jpg,,,,,,,[],,,,
1047179881497296896,1047179881497296896,2018-10-02 17:41:54 UTC,2018-10-02,17:41:54,+0000,122891959,rorojo10,Roro,,Excellent news! For September Tesla had the highest market share in the US of ALL premium manufactures 2.39% followed by Lexus at 1.9% - impressive lead!! @ValueAnalyst1 @GerberKawasaki @danahull @BarkMSmeagol @gwestr @vincent13031925 @AlterViggo,en,"[{'screen_name': 'valueanalyst1', 'name': 'yaman tasdivar', 'id': '732548050728701953'}, {'screen_name': 'gerberkawasaki', 'name': 'ross gerber', 'id': '349249475'}, {'screen_name': 'danahull', 'name': 'dana “resilience fatigue” hull 👩🏻\u200d💻', 'id': '128288109'}, {'screen_name': 'barkmsmeagol', 'name': 'bark 👀', 'id': '980554784133427200'}, {'screen_name': 'gwestr', 'name': 'greg wester', 'id': '254873442'}, {'screen_name': 'vincent13031925', 'name': 'vincentyu.eth', 'id': '1689516060'}, {'screen_name': 'alterviggo', 'name': 'alter viggo', 'id': '983380841484042241'}]",[],[],4,18,70,[],[],https://twitter.com/rorojo10/status/1047179881497296896,False,https://twitter.com/ElectrekCo/status/1047111437364211712,0,,,,,,,,[],,,,
1047178679061815297,1047178679061815297,2018-10-02 17:37:07 UTC,2018-10-02,17:37:07,+0000,1374059611,teslany,Tesla New York,,"Tesla #Model3 Sales Beyond Expectations: New Record In September 🚘🔋🗓 “By our estimations, #Tesla sold an epic 22,250 Model 3s in September in the 🇺🇸 ... The first time ever an electric car surpassed 20k sales in a month in the U.S.”  https://t.co/JGMJChOvvm $TSLA #EV  https://t.co/3ppKPsHpk9",en,[],['https://insideevs.com/tesla-model-3-sales-record-september/'],['https://pbs.twimg.com/media/DohTcDbVAAAt5sL.jpg'],42,177,1817,"['model3', 'tesla', 'ev']",['tsla'],https://twitter.com/TeslaNY/status/1047178679061815297,False,,1,https://pbs.twimg.com/media/DohTcDbVAAAt5sL.jpg,,,,,,,[],,,,
1047175319583522816,1047175319583522816,2018-10-02 17:23:46 UTC,2018-10-02,17:23:46,+0000,28574479,pflax1,Peter Flax,,A reminder to every Tesla driver who boasts loudly about their zero emission vehicle.  https://t.co/mySU2ZgyUO,en,[],[],['https://pbs.twimg.com/media/DohQKniU8AAOQob.jpg'],8,2,50,[],[],https://twitter.com/Pflax1/status/1047175319583522816,False,,1,https://pbs.twimg.com/media/DohQKniU8AAOQob.jpg,,,,,,,[],,,,
