Date,date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_prev,Diff
2017-03-02,20170302,49.94200134277344,50.65599822998047,49.65399932861328,50.09600067138672,16759000,0,0.0,49.99800109863281,-0.055999755859375
2017-03-03,20170303,50.14799880981445,50.380001068115234,49.79999923706055,50.31399917602539,14597000,0,0.0,50.00400161743164,0.1439971923828125
2017-03-06,20170306,49.58200073242188,50.34000015258789,49.50199890136719,50.242000579833984,16777500,0,0.0,50.09600067138672,-0.5139999389648366
2017-03-07,20170307,50.38399887084961,50.77799987792969,49.66400146484375,49.71799850463867,17297500,0,0.0,50.31399917602539,0.06999969482421875
2017-03-08,20170308,49.400001525878906,50.01399993896485,49.06399917602539,49.374000549316406,18626000,0,0.0,50.242000579833984,-0.8419990539550781
2017-03-09,20170309,49.5260009765625,49.73199844360352,48.59999847412109,48.97999954223633,19396500,0,0.0,49.71799850463867,-0.19199752807617188
2017-03-10,20170310,49.242000579833984,49.29999923706055,48.59999847412109,48.73799896240234,15331500,0,0.0,49.374000549316406,-0.13199996948242188
2017-03-13,20170313,48.9640007019043,49.369998931884766,48.555999755859375,49.23400115966797,15113000,0,0.0,48.97999954223633,-0.01599884033203125
2017-03-14,20170314,49.22200012207031,51.624000549316406,49.20399856567383,51.59999847412109,37992000,0,0.0,48.73799896240234,0.48400115966797586
2017-03-15,20170315,51.400001525878906,52.20000076293945,50.854000091552734,51.14599990844727,26654000,0,0.0,49.23400115966797,2.1660003662109375
2017-03-16,20170316,52.47999954223633,53.150001525878906,51.8120002746582,52.40999984741211,35661000,0,0.0,51.59999847412109,0.8800010681152415
2017-03-17,20170317,52.79999923706055,53.06600189208984,52.2400016784668,52.29999923706055,32487500,0,0.0,51.14599990844727,1.6539993286132741
2017-03-20,20170320,52.119998931884766,52.90999984741211,51.76399993896485,52.38399887084961,18071500,0,0.0,52.40999984741211,-0.29000091552734375
2017-03-21,20170321,52.56600189208984,52.959999084472656,50.04800033569336,50.13600158691406,34543000,0,0.0,52.29999923706055,0.26600265502928977
2017-03-22,20170322,50.3120002746582,51.01399993896485,50.10200119018555,51.00199890136719,20296500,0,0.0,52.38399887084961,-2.0719985961914062
2017-03-23,20170323,51.07799911499024,51.53400039672852,50.65999984741211,50.95600128173828,16601000,0,0.0,50.13600158691406,0.941997528076179
2017-03-24,20170324,51.13999938964844,52.77799987792969,51.00199890136719,52.63199996948242,28236500,0,0.0,51.00199890136719,0.13800048828125
2017-03-27,20170327,52.119998931884766,54.11399841308594,51.95000076293945,54.04399871826172,31154000,0,0.0,50.95600128173828,1.1639976501464844
2017-03-28,20170328,55.40399932861328,56.13600158691406,55.0,55.4900016784668,39938000,0,0.0,52.63199996948242,2.7719993591308594
2017-03-29,20170329,55.667999267578125,55.91999816894531,55.108001708984375,55.47600173950195,18381000,0,0.0,54.04399871826172,1.6240005493164062
2017-03-30,20170330,55.608001708984375,56.400001525878906,55.44200134277344,55.58399963378906,20742000,0,0.0,55.4900016784668,0.11800003051757812
2017-03-31,20170331,55.74599838256836,55.93600082397461,55.26399993896485,55.65999984741211,16473000,0,0.0,55.47600173950195,0.26999664306640625
2017-04-03,20170403,57.380001068115234,59.79999923706055,56.91600036621094,59.70399856567383,69443000,0,0.0,55.58399963378906,1.7960014343261719
2017-04-04,20170404,59.37799835205078,60.96200180053711,58.90599822998047,60.7400016784668,50673000,0,0.0,55.65999984741211,3.717998504638672
2017-04-05,20170405,60.40800094604492,60.97600173950195,58.84000015258789,59.0,39404500,0,0.0,59.70399856567383,0.7040023803710938
2017-04-06,20170406,59.3759994506836,60.38800048828125,58.81999969482422,59.7400016784668,27603000,0,0.0,60.7400016784668,-1.364002227783196
2017-04-07,20170407,59.5,60.53799819946289,59.43000030517578,60.507999420166016,22898000,0,0.0,59.0,0.5
2017-04-10,20170410,61.83000183105469,62.74599838256836,61.742000579833984,62.47800064086914,38322500,0,0.0,59.7400016784668,2.0900001525878906
2017-04-11,20170411,62.67599868774414,62.69400024414063,61.09999847412109,61.742000579833984,28623000,0,0.0,60.507999420166016,2.167999267578125
2017-04-12,20170412,61.26800155639648,61.68999862670898,59.26399993896485,59.36800003051758,30253500,0,0.0,62.47800064086914,-1.2099990844726634
2017-04-13,20170413,59.34000015258789,61.47800064086914,59.060001373291016,60.79999923706055,46423000,0,0.0,61.742000579833984,-2.4020004272460938
2017-04-17,20170417,60.540000915527344,60.79999923706055,59.73600006103516,60.28799819946289,20693500,0,0.0,59.36800003051758,1.1720008850097656
2017-04-18,20170418,59.93999862670898,60.167999267578125,59.58000183105469,60.04999923706055,15178500,0,0.0,60.79999923706055,-0.8600006103515696
2017-04-19,20170419,60.492000579833984,61.32400131225586,60.422000885009766,61.104000091552734,19490000,0,0.0,60.28799819946289,0.20400238037109375
2017-04-20,20170420,61.30199813842773,61.83000183105469,60.04600143432617,60.50199890136719,30747000,0,0.0,60.04999923706055,1.2519989013671804
2017-04-21,20170421,60.400001525878906,61.27999877929688,60.08399963378906,61.119998931884766,22549000,0,0.0,61.104000091552734,-0.7039985656738281
2017-04-24,20170424,61.84400177001953,62.11000061035156,61.20399856567383,61.60599899291992,25417500,0,0.0,60.50199890136719,1.3420028686523438
2017-04-25,20170425,61.59999847412109,62.79600143432617,61.172000885009766,62.757999420166016,33688500,0,0.0,61.119998931884766,0.479999542236321
2017-04-26,20170426,62.4739990234375,62.900001525878906,61.79999923706055,62.03400039672852,23475000,0,0.0,61.60599899291992,0.8680000305175781
2017-04-27,20170427,62.3380012512207,62.61800003051758,61.5,61.72600173950195,17343000,0,0.0,62.757999420166016,-0.4199981689453125
2017-04-28,20170428,61.96599960327149,62.959999084472656,61.59999847412109,62.81399917602539,22527500,0,0.0,62.03400039672852,-0.06800079345703125
2017-05-01,20170501,62.97600173950195,65.44999694824219,62.96200180053711,64.56600189208984,44148000,0,0.0,61.72600173950195,1.25
2017-05-02,20170502,64.80000305175781,65.53199768066406,63.3120002746582,63.77799987792969,26914000,0,0.0,62.81399917602539,1.9860038757324219
2017-05-03,20170503,63.53400039672852,64.30599975585938,62.09000015258789,62.20399856567383,35667000,0,0.0,64.56600189208984,-1.032001495361321
2017-05-04,20170504,61.48799896240234,61.55400085449219,58.152000427246094,59.09199905395508,70760000,0,0.0,63.77799987792969,-2.290000915527351
2017-05-05,20170505,59.59999847412109,61.709999084472656,59.36000061035156,61.66999816894531,40886500,0,0.0,62.20399856567383,-2.6040000915527415
2017-05-08,20170508,62.18000030517578,62.757999420166016,61.16400146484375,61.4379997253418,35032500,0,0.0,59.09199905395508,3.088001251220703
2017-05-09,20170509,61.8759994506836,64.39800262451172,61.81999969482422,64.25199890136719,48382500,0,0.0,61.66999816894531,0.20600128173828836
2017-05-10,20170510,64.31199645996094,65.0999984741211,63.624000549316406,65.04399871826172,28708000,0,0.0,61.4379997253418,2.8739967346191406
2017-05-11,20170511,64.68000030517578,65.19999694824219,63.91999816894531,64.62000274658203,23769000,0,0.0,64.25199890136719,0.42800140380859375
2017-05-12,20170512,65.09600067138672,65.4000015258789,64.30599975585938,64.96199798583984,20608000,0,0.0,65.04399871826172,0.052001953125
2017-05-15,20170515,63.67599868774414,64.04000091552734,62.50600051879883,63.17599868774414,38110000,0,0.0,64.62000274658203,-0.9440040588378906
2017-05-16,20170516,63.51800155639648,64.01200103759766,63.02799987792969,63.402000427246094,20762500,0,0.0,64.96199798583984,-1.4439964294433665
2017-05-17,20170517,62.87799835205078,62.92599868774414,61.09999847412109,61.22200012207031,33559500,0,0.0,63.17599868774414,-0.2980003356933594
2017-05-18,20170518,61.400001525878906,62.78799819946289,61.0620002746582,62.61199951171875,28269000,0,0.0,63.402000427246094,-2.0019989013671875
2017-05-19,20170519,63.09999847412109,63.29999923706055,62.040000915527344,62.16600036621094,23438000,0,0.0,61.22200012207031,1.8779983520507741
2017-05-22,20170522,62.560001373291016,62.874000549316406,61.36000061035156,62.06999969482422,21646000,0,0.0,62.61199951171875,-0.051998138427734375
2017-05-23,20170523,62.09199905395508,62.14599990844727,60.69599914550781,60.77199935913086,21592000,0,0.0,62.16600036621094,-0.07400131225585938
2017-05-24,20170524,61.30199813842773,62.20000076293945,61.08000183105469,62.04399871826172,25166500,0,0.0,62.06999969482422,-0.7680015563964915
2017-05-25,20170525,62.20399856567383,63.39400100708008,61.5620002746582,63.36600112915039,25070000,0,0.0,60.77199935913086,1.4319992065429688
2017-05-26,20170526,63.45600128173828,65.0979995727539,63.262001037597656,65.02799987792969,39011000,0,0.0,62.04399871826172,1.4120025634765625
2017-05-30,20170530,65.19999694824219,67.25599670410156,65.1520004272461,67.0199966430664,38914500,0,0.0,63.36600112915039,1.8339958190917969
2017-05-31,20170531,67.53800201416016,68.5780029296875,67.03199768066406,68.2020034790039,49817000,0,0.0,65.02799987792969,2.5100021362304688
2017-06-01,20170601,68.80000305175781,68.97599792480469,67.45800018310547,68.0739974975586,38040000,0,0.0,67.0199966430664,1.7800064086914062
2017-06-02,20170602,67.9540023803711,68.57599639892578,67.18599700927734,67.97000122070312,27951000,0,0.0,68.2020034790039,-0.2480010986328125
2017-06-05,20170605,67.69999694824219,69.68800354003906,66.84200286865234,69.46399688720703,33922000,0,0.0,68.0739974975586,-0.37400054931640625
2017-06-06,20170606,68.94000244140625,71.89800262451172,67.99400329589844,70.56999969482422,55434000,0,0.0,67.97000122070312,0.970001220703125
2017-06-07,20170607,71.26799774169922,72.0999984741211,71.02799987792969,71.93000030517578,46990000,0,0.0,69.46399688720703,1.8040008544921875
2017-06-08,20170608,72.75,74.37999725341797,72.04399871826172,74.0,45307500,0,0.0,70.56999969482422,2.1800003051757812
2017-06-09,20170609,74.88400268554688,75.3740005493164,70.95999908447266,71.46399688720703,86307000,0,0.0,71.93000030517578,2.9540023803710938
2017-06-12,20170612,71.5979995727539,72.9000015258789,70.1240005493164,71.802001953125,52588500,0,0.0,74.0,-2.4020004272460938
2017-06-13,20170613,73.52400207519531,75.19999694824219,73.3219985961914,75.19000244140625,59039500,0,0.0,71.46399688720703,2.0600051879882812
2017-06-14,20170614,76.21800231933594,76.8499984741211,75.26200103759766,76.13200378417969,64092000,0,0.0,71.802001953125,4.4160003662109375
2017-06-15,20170615,74.5,75.09200286865234,73.2979965209961,75.06800079345703,52132500,0,0.0,75.19000244140625,-0.69000244140625
2017-06-16,20170616,75.59600067138672,75.60199737548828,74.0199966430664,74.27999877929688,33655000,0,0.0,76.13200378417969,-0.5360031127929688
2017-06-19,20170619,75.0,75.33999633789062,73.55999755859375,73.95999908447266,32746500,0,0.0,75.06800079345703,-0.06800079345703125
2017-06-20,20170620,75.33399963378906,75.7760009765625,73.94599914550781,74.447998046875,37193500,0,0.0,74.27999877929688,1.0540008544921875
2017-06-21,20170621,74.87000274658203,75.39800262451172,73.60399627685547,75.27999877929688,24616000,0,0.0,73.95999908447266,0.910003662109375
2017-06-22,20170622,75.5979995727539,77.0,74.71399688720703,76.52200317382812,37649000,0,0.0,74.447998046875,1.1500015258789062
2017-06-23,20170623,76.48999786376953,77.39800262451172,75.87000274658203,76.69000244140625,32229000,0,0.0,75.27999877929688,1.2099990844726562
2017-06-26,20170626,77.33799743652344,77.38999938964844,74.62000274658203,75.49800109863281,33020500,0,0.0,76.52200317382812,0.8159942626953125
2017-06-27,20170627,75.27999877929688,75.27999877929688,72.40399932861328,72.4739990234375,34982000,0,0.0,76.69000244140625,-1.410003662109375
2017-06-28,20170628,73.33599853515625,74.3479995727539,72.50399780273438,74.24800109863281,31512500,0,0.0,75.49800109863281,-2.1620025634765625
2017-06-29,20170629,74.12200164794922,74.19999694824219,70.81999969482422,72.1500015258789,41105000,0,0.0,72.4739990234375,1.6480026245117188
2017-06-30,20170630,72.74199676513672,73.35399627685547,71.92400360107422,72.3219985961914,29242500,0,0.0,74.24800109863281,-1.5060043334960938
2017-07-03,20170703,74.0479965209961,74.2699966430664,70.30000305175781,70.52400207519531,31527000,0,0.0,72.1500015258789,1.8979949951171875
2017-07-05,20170705,69.44000244140625,69.447998046875,65.26599884033203,65.41799926757812,85233500,0,0.0,72.3219985961914,-2.8819961547851562
2017-07-06,20170706,63.45199966430664,64.15799713134766,61.2599983215332,61.76599884033203,96622500,0,0.0,70.52400207519531,-7.072002410888672
2017-07-07,20170707,62.70000076293945,63.400001525878906,61.47600173950195,62.64400100708008,70884500,0,0.0,65.41799926757812,-2.717998504638672
2017-07-10,20170710,62.58000183105469,63.5880012512207,60.6259994506836,63.209999084472656,69104500,0,0.0,61.76599884033203,0.8140029907226562
2017-07-11,20170711,63.20000076293945,65.45600128173828,62.86000061035156,65.44400024414062,57797000,0,0.0,62.64400100708008,0.555999755859375
2017-07-12,20170712,66.08000183105469,66.62000274658203,64.9000015258789,65.90399932861328,51730500,0,0.0,63.209999084472656,2.8700027465820312
2017-07-13,20170713,66.02200317382812,66.31999969482422,63.99399948120117,64.68199920654297,42972500,0,0.0,65.44400024414062,0.5780029296875
2017-07-14,20170714,64.63800048828125,65.68399810791016,64.24400329589844,65.55599975585938,28126000,0,0.0,65.90399932861328,-1.2659988403320312
2017-07-17,20170717,65.10800170898438,65.41999816894531,62.68999862670898,63.91400146484375,49384500,0,0.0,64.68199920654297,0.42600250244140625
2017-07-18,20170718,63.5,65.82599639892578,63.13199996948242,65.64800262451172,31868500,0,0.0,65.55599975585938,-2.055999755859375
2017-07-19,20170719,65.64600372314453,66.33000183105469,64.64399719238281,65.052001953125,31785000,0,0.0,63.91400146484375,1.7320022583007812
2017-07-20,20170720,65.37999725341797,66.04399871826172,64.83999633789062,65.98400115966797,25831000,0,0.0,65.64800262451172,-0.26800537109375
2017-07-21,20170721,65.89199829101562,66.25199890136719,65.16000366210938,65.68000030517578,24508000,0,0.0,65.052001953125,0.839996337890625
2017-07-24,20170724,66.0479965209961,68.68000030517578,66.00199890136719,68.50399780273438,43185500,0,0.0,65.98400115966797,0.063995361328125
2017-07-25,20170725,69.0,69.12000274658203,66.83000183105469,67.91999816894531,34946000,0,0.0,65.68000030517578,3.3199996948242188
2017-07-26,20170726,68.0719985961914,69.0999984741211,67.6240005493164,68.7699966430664,24104000,0,0.0,68.50399780273438,-0.43199920654296875
2017-07-27,20170727,69.19999694824219,69.5,65.25800323486328,66.89199829101562,41512000,0,0.0,67.91999816894531,1.279998779296875
2017-07-28,20170728,67.37799835205078,67.91999816894531,66.50199890136719,67.01399993896484,24402000,0,0.0,68.7699966430664,-1.391998291015625
2017-07-31,20170731,67.0999984741211,68.2979965209961,64.20800018310547,64.69400024414062,42675500,0,0.0,66.89199829101562,0.20800018310546875
2017-08-01,20170801,64.5999984741211,64.88999938964844,63.22600173950195,63.91400146484375,41515500,0,0.0,67.01399993896484,-2.41400146484375
2017-08-02,20170802,63.78799819946289,65.42400360107422,62.24399948120117,65.1780014038086,65457500,0,0.0,64.69400024414062,-0.9060020446777344
2017-08-03,20170803,69.06600189208984,70.0,68.62999725341797,69.41799926757812,67675000,0,0.0,63.91400146484375,5.152000427246094
2017-08-04,20170804,69.4000015258789,71.4540023803711,68.66000366210938,71.38200378417969,46344500,0,0.0,65.1780014038086,4.2220001220703125
2017-08-07,20170807,71.47000122070312,71.89600372314453,70.55000305175781,71.03399658203125,31622500,0,0.0,69.41799926757812,2.052001953125
2017-08-08,20170808,71.50599670410156,73.71600341796875,71.4800033569336,73.04399871826172,37249000,0,0.0,71.38200378417969,0.123992919921875
2017-08-09,20170809,72.19999694824219,74.0,71.79000091552734,72.70600128173828,34460500,0,0.0,71.03399658203125,1.1660003662109375
2017-08-10,20170810,72.31999969482422,73.33000183105469,70.93199920654297,71.08000183105469,35464500,0,0.0,73.04399871826172,-0.7239990234375
2017-08-11,20170811,71.39399719238281,72.25199890136719,70.7239990234375,71.5739974975586,21829000,0,0.0,72.70600128173828,-1.3120040893554688
2017-08-14,20170814,72.9260025024414,73.53199768066406,72.5199966430664,72.76000213623047,22596000,0,0.0,71.08000183105469,1.8460006713867188
2017-08-15,20170815,73.04000091552734,73.0979995727539,71.8740005493164,72.46600341796875,15425500,0,0.0,71.5739974975586,1.46600341796875
2017-08-16,20170816,72.5999984741211,73.30000305175781,72.50399780273438,72.58200073242188,17069000,0,0.0,72.76000213623047,-0.160003662109375
2017-08-17,20170817,72.24199676513672,72.66000366210938,70.31800079345703,70.38400268554688,25138500,0,0.0,72.46600341796875,-0.22400665283203125
2017-08-18,20170818,70.58200073242188,70.80000305175781,69.16000366210938,69.49199676513672,27041000,0,0.0,72.58200073242188,-2.0
2017-08-21,20170821,69.16400146484375,69.16400146484375,66.37000274658203,67.5719985961914,32477000,0,0.0,70.38400268554688,-1.220001220703125
2017-08-22,20170822,68.22599792480469,68.447998046875,67.4739990234375,68.2699966430664,21610000,0,0.0,69.49199676513672,-1.2659988403320312
2017-08-23,20170823,67.7979965209961,70.697998046875,67.66000366210938,70.55400085449219,24772500,0,0.0,67.5719985961914,0.2259979248046875
2017-08-24,20170824,70.50399780273438,71.33200073242188,69.947998046875,70.58599853515625,22923500,0,0.0,68.2699966430664,2.2340011596679688
2017-08-25,20170825,70.8479995727539,71.13800048828125,69.45999908447266,69.61000061035156,17420000,0,0.0,70.55400085449219,0.29399871826171875
2017-08-28,20170828,69.45600128173828,69.47000122070312,67.94400024414062,69.13200378417969,18820000,0,0.0,70.58599853515625,-1.1299972534179688
2017-08-29,20170829,67.89600372314453,69.80999755859375,67.75,69.47200012207031,20368500,0,0.0,69.61000061035156,-1.7139968872070312
2017-08-30,20170830,69.93399810791016,70.69400024414062,69.4000015258789,70.63600158691406,17064500,0,0.0,69.13200378417969,0.8019943237304688
2017-08-31,20170831,70.70999908447266,71.68800354003906,70.56400299072266,71.18000030517578,20364000,0,0.0,69.47200012207031,1.2379989624023438
2017-09-01,20170901,71.2239990234375,71.51799774169922,70.73799896240234,71.08000183105469,15247500,0,0.0,70.63600158691406,0.5879974365234375
2017-09-05,20170905,70.76000213623047,71.0979995727539,69.1780014038086,69.91799926757812,19175500,0,0.0,71.18000030517578,-0.4199981689453125
2017-09-06,20170906,69.9000015258789,70.19599914550781,68.31199645996094,68.90599822998047,20457000,0,0.0,71.08000183105469,-1.1800003051757812
2017-09-07,20170907,69.19599914550781,70.49600219726562,68.69000244140625,70.12200164794922,21196000,0,0.0,69.91799926757812,-0.7220001220703125
2017-09-08,20170908,69.7979965209961,69.95600128173828,68.45999908447266,68.68000030517578,16317500,0,0.0,68.90599822998047,0.891998291015625
2017-09-11,20170911,70.2699966430664,72.74199676513672,70.0,72.73799896240234,38335500,0,0.0,70.12200164794922,0.1479949951171875
2017-09-12,20170912,72.89800262451172,73.75199890136719,72.08000183105469,72.55000305175781,29864500,0,0.0,68.68000030517578,4.2180023193359375
2017-09-13,20170913,72.76399993896484,73.61399841308594,71.91799926757812,73.24600219726562,20926000,0,0.0,72.73799896240234,0.0260009765625
2017-09-14,20170914,72.86599731445312,75.59200286865234,72.5260009765625,75.52799987792969,36012500,0,0.0,72.55000305175781,0.3159942626953125
2017-09-15,20170915,74.9020004272461,76.0,74.54000091552734,75.96199798583984,27102500,0,0.0,73.24600219726562,1.6559982299804688
2017-09-18,20170918,76.05000305175781,77.9219970703125,75.53600311279297,77.0,35940000,0,0.0,75.52799987792969,0.522003173828125
2017-09-19,20170919,76.0,76.47799682617188,74.71399688720703,75.0199966430664,32259500,0,0.0,75.96199798583984,0.03800201416015625
2017-09-20,20170920,74.5999984741211,75.6500015258789,74.21399688720703,74.78199768066406,24595500,0,0.0,77.0,-2.4000015258789062
2017-09-21,20170921,74.9800033569336,75.36599731445312,72.9020004272461,73.2959976196289,23091000,0,0.0,75.0199966430664,-0.0399932861328125
2017-09-22,20170922,73.2979965209961,73.9800033569336,70.1760025024414,70.21800231933594,40797000,0,0.0,74.78199768066406,-1.4840011596679688
2017-09-25,20170925,70.62999725341797,71.49400329589844,68.57599639892578,68.99800109863281,38029500,0,0.0,73.2959976196289,-2.6660003662109375
2017-09-26,20170926,70.18599700927734,70.24800109863281,68.18000030517578,69.05000305175781,35781500,0,0.0,70.21800231933594,-0.03200531005859375
2017-09-27,20170927,69.9800033569336,70.2979965209961,68.0999984741211,68.19400024414062,30301500,0,0.0,68.99800109863281,0.9820022583007812
2017-09-28,20170928,67.97599792480469,68.55000305175781,67.08000183105469,67.91999816894531,26598000,0,0.0,69.05000305175781,-1.074005126953125
2017-09-29,20170929,68.37200164794922,68.93599700927734,67.72000122070312,68.22000122070312,25535500,0,0.0,68.19400024414062,0.17800140380859375
2017-10-02,20171002,68.50399780273438,68.73999786376953,67.10199737548828,68.30599975585938,26434000,0,0.0,67.91999816894531,0.5839996337890625
2017-10-03,20171003,67.18000030517578,69.70999908447266,66.25599670410156,69.62799835205078,50768000,0,0.0,68.22000122070312,-1.0400009155273438
2017-10-04,20171004,70.25,71.7239990234375,69.91999816894531,71.00199890136719,40817500,0,0.0,68.30599975585938,1.944000244140625
2017-10-05,20171005,71.19999694824219,71.48799896240234,70.2699966430664,71.06600189208984,20858500,0,0.0,69.62799835205078,1.5719985961914062
2017-10-06,20171006,70.62000274658203,72.0199966430664,70.44999694824219,71.3759994506836,21487500,0,0.0,71.00199890136719,-0.38199615478515625
2017-10-09,20171009,69.93000030517578,70.3499984741211,68.53399658203125,68.58799743652344,37468500,0,0.0,71.06600189208984,-1.1360015869140625
2017-10-10,20171010,69.36000061035156,71.1259994506836,69.10600280761719,71.11799621582031,34892500,0,0.0,71.3759994506836,-2.0159988403320312
2017-10-11,20171011,70.77799987792969,71.5199966430664,70.2300033569336,70.91999816894531,22504000,0,0.0,68.58799743652344,2.19000244140625
2017-10-12,20171012,70.58999633789062,71.95600128173828,70.52799987792969,71.13600158691406,20435000,0,0.0,71.11799621582031,-0.5279998779296875
2017-10-13,20171013,71.39600372314453,71.697998046875,70.73600006103516,71.11399841308594,17702500,0,0.0,70.91999816894531,0.47600555419921875
2017-10-16,20171016,70.75199890136719,70.89600372314453,69.43199920654297,70.12000274658203,26877500,0,0.0,71.13600158691406,-0.384002685546875
