,date,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,Diff
180,20170711,0.2835919346479176,0.5563525447819674,0.263805743514321,0.0650794082081967,0.1714921656196012,0.3224298098626662,0.477128802173913,0.2824026104346555,0.0524921318999999,0.0981936258421323,0.2667502608194365,0.5287184375327869,0.2347177453955728,0.0713096028508196,0.1755387250802452,0.289002388953428,0.51793516225,0.2318966043760633,0.1716938681,0.2451314099843244,0.2695544351402447,0.6227240005263157,0.279013379573896,0.1306095146789473,0.2429195842931036,1.0
181,20170712,0.3652549590523774,0.489852760495614,0.3431548078229309,0.0363566440789473,0.1014601040030632,0.2835919346479176,0.5563525447819674,0.263805743514321,0.0650794082081967,0.1714921656196012,0.3224298098626662,0.477128802173913,0.2824026104346555,0.0524921318999999,0.0981936258421323,0.2667502608194365,0.5287184375327869,0.2347177453955728,0.0713096028508196,0.1755387250802452,0.289002388953428,0.51793516225,0.2318966043760633,0.1716938681,0.2451314099843244,1.0
182,20170713,0.3066940735535431,0.5269041526756758,0.2786076058787935,0.0835731177864864,0.1884207758216978,0.3652549590523774,0.489852760495614,0.3431548078229309,0.0363566440789473,0.1014601040030632,0.2835919346479176,0.5563525447819674,0.263805743514321,0.0650794082081967,0.1714921656196012,0.3224298098626662,0.477128802173913,0.2824026104346555,0.0524921318999999,0.0981936258421323,0.2667502608194365,0.5287184375327869,0.2347177453955728,0.0713096028508196,0.1755387250802452,-1.0
183,20170714,0.3162718923125482,0.5611498195217393,0.2950976265382563,0.1285373281043478,0.2366106716222274,0.3066940735535431,0.5269041526756758,0.2786076058787935,0.0835731177864864,0.1884207758216978,0.3652549590523774,0.489852760495614,0.3431548078229309,0.0363566440789473,0.1014601040030632,0.2835919346479176,0.5563525447819674,0.263805743514321,0.0650794082081967,0.1714921656196012,0.3224298098626662,0.477128802173913,0.2824026104346555,0.0524921318999999,0.0981936258421323,-1.0
186,20170717,0.2043192253317268,0.6298834736363635,0.190505948355395,0.0475700745363636,0.0923365294134446,0.2501148812798076,0.6181906853846153,0.2476917971171272,0.0155525936230769,0.0164300668977497,0.2783241727526487,0.6105566768888889,0.2547635675979536,0.0531895222777777,0.1028597416819316,0.3162718923125482,0.5611498195217393,0.2950976265382563,0.1285373281043478,0.2366106716222274,0.3066940735535431,0.5269041526756758,0.2786076058787935,0.0835731177864864,0.1884207758216978,-1.0
187,20170718,0.2221678071216885,0.5262308688888889,0.2217206689090587,0.2732447680222222,0.2993159692519427,0.2043192253317268,0.6298834736363635,0.190505948355395,0.0475700745363636,0.0923365294134446,0.2501148812798076,0.6181906853846153,0.2476917971171272,0.0155525936230769,0.0164300668977497,0.2783241727526487,0.6105566768888889,0.2547635675979536,0.0531895222777777,0.1028597416819316,0.3162718923125482,0.5611498195217393,0.2950976265382563,0.1285373281043478,0.2366106716222274,1.0
188,20170719,0.299896448418959,0.5842028042307693,0.2977962387937856,0.0957883292743589,0.2200100965843507,0.2221678071216885,0.5262308688888889,0.2217206689090587,0.2732447680222222,0.2993159692519427,0.2043192253317268,0.6298834736363635,0.190505948355395,0.0475700745363636,0.0923365294134446,0.2501148812798076,0.6181906853846153,0.2476917971171272,0.0155525936230769,0.0164300668977497,0.2783241727526487,0.6105566768888889,0.2547635675979536,0.0531895222777777,0.1028597416819316,1.0
189,20170720,0.3288904432641331,0.5133350580000001,0.3272082076455929,0.00462720567,0.0024962264957471,0.299896448418959,0.5842028042307693,0.2977962387937856,0.0957883292743589,0.2200100965843507,0.2221678071216885,0.5262308688888889,0.2217206689090587,0.2732447680222222,0.2993159692519427,0.2043192253317268,0.6298834736363635,0.190505948355395,0.0475700745363636,0.0923365294134446,0.2501148812798076,0.6181906853846153,0.2476917971171272,0.0155525936230769,0.0164300668977497,1.0
190,20170721,0.3138822419763749,0.572686558111111,0.3078389624316304,0.1422142710888888,0.2234632104637967,0.3288904432641331,0.5133350580000001,0.3272082076455929,0.00462720567,0.0024962264957471,0.299896448418959,0.5842028042307693,0.2977962387937856,0.0957883292743589,0.2200100965843507,0.2221678071216885,0.5262308688888889,0.2217206689090587,0.2732447680222222,0.2993159692519427,0.2043192253317268,0.6298834736363635,0.190505948355395,0.0475700745363636,0.0923365294134446,1.0
193,20170724,0.3459915703328899,0.521198725,0.330480364460113,0.0773770735473684,0.202123144460087,0.2267508482824519,0.427383293125,0.1955802609335462,0.34496244695,0.3006949593522016,0.2967556385413975,0.551552551153846,0.2535400304839093,0.0693123869307692,0.1185690060371435,0.3138822419763749,0.572686558111111,0.3078389624316304,0.1422142710888888,0.2234632104637967,0.3288904432641331,0.5133350580000001,0.3272082076455929,0.00462720567,0.0024962264957471,1.0
194,20170725,0.3211001728302926,0.5717791170909091,0.3158295572111694,0.0246696441318181,0.0411655721095089,0.3459915703328899,0.521198725,0.330480364460113,0.0773770735473684,0.202123144460087,0.2267508482824519,0.427383293125,0.1955802609335462,0.34496244695,0.3006949593522016,0.2967556385413975,0.551552551153846,0.2535400304839093,0.0693123869307692,0.1185690060371435,0.3138822419763749,0.572686558111111,0.3078389624316304,0.1422142710888888,0.2234632104637967,1.0
195,20170726,0.2920755086922615,0.556133808,0.2876654620450178,0.1558968188076923,0.2706595203414027,0.3211001728302926,0.5717791170909091,0.3158295572111694,0.0246696441318181,0.0411655721095089,0.3459915703328899,0.521198725,0.330480364460113,0.0773770735473684,0.202123144460087,0.2267508482824519,0.427383293125,0.1955802609335462,0.34496244695,0.3006949593522016,0.2967556385413975,0.551552551153846,0.2535400304839093,0.0693123869307692,0.1185690060371435,-1.0
196,20170727,0.3289217093568074,0.5409911199285714,0.3179862788778173,0.0154540183571428,0.0163454817090715,0.2920755086922615,0.556133808,0.2876654620450178,0.1558968188076923,0.2706595203414027,0.3211001728302926,0.5717791170909091,0.3158295572111694,0.0246696441318181,0.0411655721095089,0.3459915703328899,0.521198725,0.330480364460113,0.0773770735473684,0.202123144460087,0.2267508482824519,0.427383293125,0.1955802609335462,0.34496244695,0.3006949593522016,-1.0
197,20170728,0.3216157655280581,0.6038963033589744,0.2992863272383539,0.0495885416538461,0.1072126539425173,0.3289217093568074,0.5409911199285714,0.3179862788778173,0.0154540183571428,0.0163454817090715,0.2920755086922615,0.556133808,0.2876654620450178,0.1558968188076923,0.2706595203414027,0.3211001728302926,0.5717791170909091,0.3158295572111694,0.0246696441318181,0.0411655721095089,0.3459915703328899,0.521198725,0.330480364460113,0.0773770735473684,0.202123144460087,-1.0
200,20170731,0.3394687301742583,0.4775755105089742,0.3213319449500494,0.0312254505564102,0.1054847455500273,0.3219493831676042,0.3918178739999999,0.2929120908830436,0.0286745148583333,0.0732967213149019,0.3032285651217323,0.6131475899999999,0.2779883281785892,0.1030016209238095,0.1878294243170096,0.3216157655280581,0.6038963033589744,0.2992863272383539,0.0495885416538461,0.1072126539425173,0.3289217093568074,0.5409911199285714,0.3179862788778173,0.0154540183571428,0.0163454817090715,-1.0
201,20170801,0.3533058460644497,0.4722009042631578,0.31838043636002,0.0992943196631579,0.2234018581454117,0.3394687301742583,0.4775755105089742,0.3213319449500494,0.0312254505564102,0.1054847455500273,0.3219493831676042,0.3918178739999999,0.2929120908830436,0.0286745148583333,0.0732967213149019,0.3032285651217323,0.6131475899999999,0.2779883281785892,0.1030016209238095,0.1878294243170096,0.3216157655280581,0.6038963033589744,0.2992863272383539,0.0495885416538461,0.1072126539425173,-1.0
202,20170802,0.3464794706012211,0.4530071872127659,0.3123899823920998,0.0767774749468085,0.1748106229257508,0.3533058460644497,0.4722009042631578,0.31838043636002,0.0992943196631579,0.2234018581454117,0.3394687301742583,0.4775755105089742,0.3213319449500494,0.0312254505564102,0.1054847455500273,0.3219493831676042,0.3918178739999999,0.2929120908830436,0.0286745148583333,0.0732967213149019,0.3032285651217323,0.6131475899999999,0.2779883281785892,0.1030016209238095,0.1878294243170096,1.0
203,20170803,0.2690461856153445,0.5990163596562501,0.2600987208685861,0.086403289240625,0.1485143780630583,0.3464794706012211,0.4530071872127659,0.3123899823920998,0.0767774749468085,0.1748106229257508,0.3533058460644497,0.4722009042631578,0.31838043636002,0.0992943196631579,0.2234018581454117,0.3394687301742583,0.4775755105089742,0.3213319449500494,0.0312254505564102,0.1054847455500273,0.3219493831676042,0.3918178739999999,0.2929120908830436,0.0286745148583333,0.0732967213149019,1.0
204,20170809,0.2503383825439117,0.5885684533913044,0.2510109281246561,0.0640088685913043,0.1862073168990578,0.3680348053018464,0.3641805212777778,0.3143152191146107,0.0734389089111111,0.1495537200509296,0.3132990510879937,0.4793288332333333,0.2694990689932421,0.0774866192166666,0.1379318547505597,0.2908932224548277,0.5559168945161291,0.2544200347851714,0.0968661675580645,0.1690277091310348,0.2938863762229551,0.4950971076585366,0.2634558705791349,0.0528443566414634,0.131656866686971,1.0
205,20170810,0.2964068127206388,0.5506568665,0.2763550716813809,0.09688237903,0.2016639377778536,0.2503383825439117,0.5885684533913044,0.2510109281246561,0.0640088685913043,0.1862073168990578,0.3680348053018464,0.3641805212777778,0.3143152191146107,0.0734389089111111,0.1495537200509296,0.3132990510879937,0.4793288332333333,0.2694990689932421,0.0774866192166666,0.1379318547505597,0.2908932224548277,0.5559168945161291,0.2544200347851714,0.0968661675580645,0.1690277091310348,-1.0
206,20170811,0.2480343684266516,0.7220570976190478,0.2316939639143639,0.0382438728095238,0.0506069511141469,0.2964068127206388,0.5506568665,0.2763550716813809,0.09688237903,0.2016639377778536,0.2503383825439117,0.5885684533913044,0.2510109281246561,0.0640088685913043,0.1862073168990578,0.3680348053018464,0.3641805212777778,0.3143152191146107,0.0734389089111111,0.1495537200509296,0.3132990510879937,0.4793288332333333,0.2694990689932421,0.0774866192166666,0.1379318547505597,-1.0
209,20170814,0.3018711740347117,0.5757056746666667,0.2445326208646119,0.0971888408066666,0.1427401996842676,0.2923022246969473,0.5846805018333333,0.2878121191769007,0.1128648471333333,0.1952672694152722,0.2557451261934082,0.6745131365,0.2692216908546932,0.1119720840136363,0.2120918220721794,0.2480343684266516,0.7220570976190478,0.2316939639143639,0.0382438728095238,0.0506069511141469,0.2964068127206388,0.5506568665,0.2763550716813809,0.09688237903,0.2016639377778536,1.0
210,20170815,0.3342299756423469,0.6515518279333333,0.3273976119713585,0.0162201918,0.0150620944960153,0.3018711740347117,0.5757056746666667,0.2445326208646119,0.0971888408066666,0.1427401996842676,0.2923022246969473,0.5846805018333333,0.2878121191769007,0.1128648471333333,0.1952672694152722,0.2557451261934082,0.6745131365,0.2692216908546932,0.1119720840136363,0.2120918220721794,0.2480343684266516,0.7220570976190478,0.2316939639143639,0.0382438728095238,0.0506069511141469,-1.0
211,20170816,0.3004597109186944,0.5757434926,0.2751046246103185,0.036014280505,0.0738458178602086,0.3342299756423469,0.6515518279333333,0.3273976119713585,0.0162201918,0.0150620944960153,0.3018711740347117,0.5757056746666667,0.2445326208646119,0.0971888408066666,0.1427401996842676,0.2923022246969473,0.5846805018333333,0.2878121191769007,0.1128648471333333,0.1952672694152722,0.2557451261934082,0.6745131365,0.2692216908546932,0.1119720840136363,0.2120918220721794,-1.0
212,20170817,0.3380111475998607,0.4807887958235294,0.3202402791795241,0.1429066035941176,0.2783709687568711,0.3004597109186944,0.5757434926,0.2751046246103185,0.036014280505,0.0738458178602086,0.3342299756423469,0.6515518279333333,0.3273976119713585,0.0162201918,0.0150620944960153,0.3018711740347117,0.5757056746666667,0.2445326208646119,0.0971888408066666,0.1427401996842676,0.2923022246969473,0.5846805018333333,0.2878121191769007,0.1128648471333333,0.1952672694152722,-1.0
213,20170818,0.2425390850794141,0.6047496516666666,0.2372555776421677,0.1572935859166666,0.2395259378918451,0.3380111475998607,0.4807887958235294,0.3202402791795241,0.1429066035941176,0.2783709687568711,0.3004597109186944,0.5757434926,0.2751046246103185,0.036014280505,0.0738458178602086,0.3342299756423469,0.6515518279333333,0.3273976119713585,0.0162201918,0.0150620944960153,0.3018711740347117,0.5757056746666667,0.2445326208646119,0.0971888408066666,0.1427401996842676,-1.0
216,20170821,0.3345580109431186,0.4895028070555555,0.3313465000700236,0.0098338546777777,0.0119232850330518,0.3368784335458505,0.5087277323499999,0.3266813742100466,0.1146907280399999,0.2659882541022965,0.1452626821714889,0.7922877264705881,0.1414720501975878,0.0436590242529411,0.0867776218627166,0.2425390850794141,0.6047496516666666,0.2372555776421677,0.1572935859166666,0.2395259378918451,0.3380111475998607,0.4807887958235294,0.3202402791795241,0.1429066035941176,0.2783709687568711,-1.0
217,20170822,0.3076730936538538,0.4908199898823528,0.2842164059443486,0.0490137439411764,0.1287521133316216,0.3345580109431186,0.4895028070555555,0.3313465000700236,0.0098338546777777,0.0119232850330518,0.3368784335458505,0.5087277323499999,0.3266813742100466,0.1146907280399999,0.2659882541022965,0.1452626821714889,0.7922877264705881,0.1414720501975878,0.0436590242529411,0.0867776218627166,0.2425390850794141,0.6047496516666666,0.2372555776421677,0.1572935859166666,0.2395259378918451,-1.0
218,20170823,0.2542147213916589,0.67251103,0.2301003049542441,0.0566788980818181,0.0853435190110296,0.3076730936538538,0.4908199898823528,0.2842164059443486,0.0490137439411764,0.1287521133316216,0.3345580109431186,0.4895028070555555,0.3313465000700236,0.0098338546777777,0.0119232850330518,0.3368784335458505,0.5087277323499999,0.3266813742100466,0.1146907280399999,0.2659882541022965,0.1452626821714889,0.7922877264705881,0.1414720501975878,0.0436590242529411,0.0867776218627166,1.0
219,20170824,0.3198462501105071,0.4275644074761904,0.2936933305335443,0.0222430768380952,0.0541248969471453,0.2542147213916589,0.67251103,0.2301003049542441,0.0566788980818181,0.0853435190110296,0.3076730936538538,0.4908199898823528,0.2842164059443486,0.0490137439411764,0.1287521133316216,0.3345580109431186,0.4895028070555555,0.3313465000700236,0.0098338546777777,0.0119232850330518,0.3368784335458505,0.5087277323499999,0.3266813742100466,0.1146907280399999,0.2659882541022965,1.0
220,20170825,0.2225562670499472,0.5731122836363636,0.2131493808830088,0.1484813863409091,0.2073291577801048,0.3198462501105071,0.4275644074761904,0.2936933305335443,0.0222430768380952,0.0541248969471453,0.2542147213916589,0.67251103,0.2301003049542441,0.0566788980818181,0.0853435190110296,0.3076730936538538,0.4908199898823528,0.2842164059443486,0.0490137439411764,0.1287521133316216,0.3345580109431186,0.4895028070555555,0.3313465000700236,0.0098338546777777,0.0119232850330518,-1.0
223,20170828,0.0456673775348057,0.7112362971428573,0.2144353819868127,0.2048519010571428,0.2450158310634842,0.1959102809246843,0.6660691557894737,0.2092350554982953,0.0752023258315789,0.1741740879285877,0.320012296258687,0.5597024324956522,0.3067809886631506,0.0190247478826086,0.0410824409058425,0.2225562670499472,0.5731122836363636,0.2131493808830088,0.1484813863409091,0.2073291577801048,0.3198462501105071,0.4275644074761904,0.2936933305335443,0.0222430768380952,0.0541248969471453,-1.0
224,20170829,0.301927605936388,0.5646350450000001,0.2979257535816569,0.18938022255,0.2701754844303886,0.0456673775348057,0.7112362971428573,0.2144353819868127,0.2048519010571428,0.2450158310634842,0.1959102809246843,0.6660691557894737,0.2092350554982953,0.0752023258315789,0.1741740879285877,0.320012296258687,0.5597024324956522,0.3067809886631506,0.0190247478826086,0.0410824409058425,0.2225562670499472,0.5731122836363636,0.2131493808830088,0.1484813863409091,0.2073291577801048,1.0
225,20170830,0.2879987987599862,0.6304156346363636,0.2864712674635142,0.0054404519727272,0.0031313137643947,0.301927605936388,0.5646350450000001,0.2979257535816569,0.18938022255,0.2701754844303886,0.0456673775348057,0.7112362971428573,0.2144353819868127,0.2048519010571428,0.2450158310634842,0.1959102809246843,0.6660691557894737,0.2092350554982953,0.0752023258315789,0.1741740879285877,0.320012296258687,0.5597024324956522,0.3067809886631506,0.0190247478826086,0.0410824409058425,1.0
226,20170831,0.2222030433284537,0.67368561625,0.2053277388742649,0.03595212555,0.052636663379165,0.2879987987599862,0.6304156346363636,0.2864712674635142,0.0054404519727272,0.0031313137643947,0.301927605936388,0.5646350450000001,0.2979257535816569,0.18938022255,0.2701754844303886,0.0456673775348057,0.7112362971428573,0.2144353819868127,0.2048519010571428,0.2450158310634842,0.1959102809246843,0.6660691557894737,0.2092350554982953,0.0752023258315789,0.1741740879285877,1.0
227,20170901,0.3076495055253303,0.5902494510384615,0.2956861407399876,0.0198777247576923,0.0267123523614215,0.2222030433284537,0.67368561625,0.2053277388742649,0.03595212555,0.052636663379165,0.2879987987599862,0.6304156346363636,0.2864712674635142,0.0054404519727272,0.0031313137643947,0.301927605936388,0.5646350450000001,0.2979257535816569,0.18938022255,0.2701754844303886,0.0456673775348057,0.7112362971428573,0.2144353819868127,0.2048519010571428,0.2450158310634842,1.0
231,20170905,0.3341766940261523,0.6372947271666666,0.3209748716159456,0.0211591000916666,0.0206074932110957,0.3649251558115027,0.5681136424545454,0.3499083035061809,0.0252531290272727,0.0247728381456188,0.3273232835854455,0.500275183611111,0.3123148596243238,0.07978832205,0.2216270735964046,0.255470509724285,0.5828291850588235,0.2502652001062346,0.0806188839735294,0.1769954466000023,0.3076495055253303,0.5902494510384615,0.2956861407399876,0.0198777247576923,0.0267123523614215,-1.0
232,20170906,0.2948329972888623,0.5362870014210527,0.2791541112009985,0.0419560528,0.096500113484028,0.3341766940261523,0.6372947271666666,0.3209748716159456,0.0211591000916666,0.0206074932110957,0.3649251558115027,0.5681136424545454,0.3499083035061809,0.0252531290272727,0.0247728381456188,0.3273232835854455,0.500275183611111,0.3123148596243238,0.07978832205,0.2216270735964046,0.255470509724285,0.5828291850588235,0.2502652001062346,0.0806188839735294,0.1769954466000023,-1.0
233,20170907,0.3358204782131058,0.5673399687692308,0.3100632090073598,0.056422080376923,0.1142936973186176,0.2948329972888623,0.5362870014210527,0.2791541112009985,0.0419560528,0.096500113484028,0.3341766940261523,0.6372947271666666,0.3209748716159456,0.0211591000916666,0.0206074932110957,0.3649251558115027,0.5681136424545454,0.3499083035061809,0.0252531290272727,0.0247728381456188,0.3273232835854455,0.500275183611111,0.3123148596243238,0.07978832205,0.2216270735964046,1.0
234,20170908,0.3162416275674185,0.4926550242499999,0.2909151299518402,0.046723527025,0.1268914340678176,0.3358204782131058,0.5673399687692308,0.3100632090073598,0.056422080376923,0.1142936973186176,0.2948329972888623,0.5362870014210527,0.2791541112009985,0.0419560528,0.096500113484028,0.3341766940261523,0.6372947271666666,0.3209748716159456,0.0211591000916666,0.0206074932110957,0.3649251558115027,0.5681136424545454,0.3499083035061809,0.0252531290272727,0.0247728381456188,-1.0
237,20170911,0.2434338509209684,0.592682498652174,0.2510918578231103,0.0847569108913043,0.1542431282549341,0.3229163249001714,0.4257469574545455,0.2813911560907612,0.0980127446590909,0.2439278935391644,0.3269554073934944,0.4002342940000001,0.2443970753850962,0.15810437592,0.2492803761066069,0.3162416275674185,0.4926550242499999,0.2909151299518402,0.046723527025,0.1268914340678176,0.3358204782131058,0.5673399687692308,0.3100632090073598,0.056422080376923,0.1142936973186176,1.0
238,20170912,0.2230138287507857,0.5672484528571429,0.2209817526112866,0.1897856306714285,0.2428878551757015,0.2434338509209684,0.592682498652174,0.2510918578231103,0.0847569108913043,0.1542431282549341,0.3229163249001714,0.4257469574545455,0.2813911560907612,0.0980127446590909,0.2439278935391644,0.3269554073934944,0.4002342940000001,0.2443970753850962,0.15810437592,0.2492803761066069,0.3162416275674185,0.4926550242499999,0.2909151299518402,0.046723527025,0.1268914340678176,1.0
239,20170913,0.3014960162251119,0.58834682121875,0.2696985511851636,0.0721211562,0.1335685542375998,0.2230138287507857,0.5672484528571429,0.2209817526112866,0.1897856306714285,0.2428878551757015,0.2434338509209684,0.592682498652174,0.2510918578231103,0.0847569108913043,0.1542431282549341,0.3229163249001714,0.4257469574545455,0.2813911560907612,0.0980127446590909,0.2439278935391644,0.3269554073934944,0.4002342940000001,0.2443970753850962,0.15810437592,0.2492803761066069,1.0
240,20170914,0.3232144239545525,0.5383609435,0.3109470773407836,0.0848676948583333,0.2017980424805434,0.3014960162251119,0.58834682121875,0.2696985511851636,0.0721211562,0.1335685542375998,0.2230138287507857,0.5672484528571429,0.2209817526112866,0.1897856306714285,0.2428878551757015,0.2434338509209684,0.592682498652174,0.2510918578231103,0.0847569108913043,0.1542431282549341,0.3229163249001714,0.4257469574545455,0.2813911560907612,0.0980127446590909,0.2439278935391644,1.0
241,20170915,0.3881103837245986,0.416475225882353,0.3253079963105474,0.1280671640941176,0.2512186134944933,0.3232144239545525,0.5383609435,0.3109470773407836,0.0848676948583333,0.2017980424805434,0.3014960162251119,0.58834682121875,0.2696985511851636,0.0721211562,0.1335685542375998,0.2230138287507857,0.5672484528571429,0.2209817526112866,0.1897856306714285,0.2428878551757015,0.2434338509209684,0.592682498652174,0.2510918578231103,0.0847569108913043,0.1542431282549341,1.0
244,20170918,0.385253802250846,0.4741805713333333,0.3482819419401135,0.1650409101,0.26359777975782,0.3189482136303389,0.6168902172142856,0.3126091680737823,0.0162623051357142,0.0182454078587184,0.3163217808598835,0.5416033690800001,0.2965026828058479,0.03005183404,0.0466207847229053,0.3881103837245986,0.416475225882353,0.3253079963105474,0.1280671640941176,0.2512186134944933,0.3232144239545525,0.5383609435,0.3109470773407836,0.0848676948583333,0.2017980424805434,1.0
245,20170919,0.307136808876908,0.6216332738333333,0.3035113982408663,0.0072813762166666,0.0066423370482247,0.385253802250846,0.4741805713333333,0.3482819419401135,0.1650409101,0.26359777975782,0.3189482136303389,0.6168902172142856,0.3126091680737823,0.0162623051357142,0.0182454078587184,0.3163217808598835,0.5416033690800001,0.2965026828058479,0.03005183404,0.0466207847229053,0.3881103837245986,0.416475225882353,0.3253079963105474,0.1280671640941176,0.2512186134944933,-1.0
246,20170920,0.3111863805492678,0.5576611648421053,0.2893158379617012,0.0767818870157894,0.1674323666348287,0.307136808876908,0.6216332738333333,0.3035113982408663,0.0072813762166666,0.0066423370482247,0.385253802250846,0.4741805713333333,0.3482819419401135,0.1650409101,0.26359777975782,0.3189482136303389,0.6168902172142856,0.3126091680737823,0.0162623051357142,0.0182454078587184,0.3163217808598835,0.5416033690800001,0.2965026828058479,0.03005183404,0.0466207847229053,-1.0
247,20170921,0.3879664471214283,0.4206992540869565,0.3263313297761714,0.1305483830782608,0.2320116683773508,0.3111863805492678,0.5576611648421053,0.2893158379617012,0.0767818870157894,0.1674323666348287,0.307136808876908,0.6216332738333333,0.3035113982408663,0.0072813762166666,0.0066423370482247,0.385253802250846,0.4741805713333333,0.3482819419401135,0.1650409101,0.26359777975782,0.3189482136303389,0.6168902172142856,0.3126091680737823,0.0162623051357142,0.0182454078587184,-1.0
248,20170922,0.2843284946949023,0.5435975566666666,0.2783302752446615,0.1145853536277777,0.2468537797909109,0.3879664471214283,0.4206992540869565,0.3263313297761714,0.1305483830782608,0.2320116683773508,0.3111863805492678,0.5576611648421053,0.2893158379617012,0.0767818870157894,0.1674323666348287,0.307136808876908,0.6216332738333333,0.3035113982408663,0.0072813762166666,0.0066423370482247,0.385253802250846,0.4741805713333333,0.3482819419401135,0.1650409101,0.26359777975782,-1.0
251,20170925,0.2694043767436525,0.5995382683333332,0.2719362688253318,0.0478465674533333,0.1405103686573977,0.3182699841863589,0.5677985243703704,0.3073145528417053,0.0430121361888888,0.1375881897088832,0.3150532287888957,0.5327291146,0.2959503474001336,0.0879958778039999,0.2070734402442534,0.2843284946949023,0.5435975566666666,0.2783302752446615,0.1145853536277777,0.2468537797909109,0.3879664471214283,0.4206992540869565,0.3263313297761714,0.1305483830782608,0.2320116683773508,-1.0
252,20170926,0.2916466428764264,0.5513422320454546,0.279728557073411,0.0628532095636363,0.1421224868584551,0.2694043767436525,0.5995382683333332,0.2719362688253318,0.0478465674533333,0.1405103686573977,0.3182699841863589,0.5677985243703704,0.3073145528417053,0.0430121361888888,0.1375881897088832,0.3150532287888957,0.5327291146,0.2959503474001336,0.0879958778039999,0.2070734402442534,0.2843284946949023,0.5435975566666666,0.2783302752446615,0.1145853536277777,0.2468537797909109,-1.0
253,20170927,0.3265516626692136,0.4450324476315789,0.280803900751967,0.1046718511894736,0.2268345541418718,0.2916466428764264,0.5513422320454546,0.279728557073411,0.0628532095636363,0.1421224868584551,0.2694043767436525,0.5995382683333332,0.2719362688253318,0.0478465674533333,0.1405103686573977,0.3182699841863589,0.5677985243703704,0.3073145528417053,0.0430121361888888,0.1375881897088832,0.3150532287888957,0.5327291146,0.2959503474001336,0.0879958778039999,0.2070734402442534,-1.0
254,20170928,0.3155802992179726,0.5838057,0.3035695806729715,0.0198366619222222,0.0419099313323937,0.3265516626692136,0.4450324476315789,0.280803900751967,0.1046718511894736,0.2268345541418718,0.2916466428764264,0.5513422320454546,0.279728557073411,0.0628532095636363,0.1421224868584551,0.2694043767436525,0.5995382683333332,0.2719362688253318,0.0478465674533333,0.1405103686573977,0.3182699841863589,0.5677985243703704,0.3073145528417053,0.0430121361888888,0.1375881897088832,-1.0
255,20170929,0.2413803894125735,0.49529813,0.2273779635953669,0.0162953872466666,0.0259873429042849,0.3155802992179726,0.5838057,0.3035695806729715,0.0198366619222222,0.0419099313323937,0.3265516626692136,0.4450324476315789,0.280803900751967,0.1046718511894736,0.2268345541418718,0.2916466428764264,0.5513422320454546,0.279728557073411,0.0628532095636363,0.1421224868584551,0.2694043767436525,0.5995382683333332,0.2719362688253318,0.0478465674533333,0.1405103686573977,1.0
258,20171002,0.3462674046643061,0.4093773107777778,0.3019838101079838,0.0561827434222222,0.1418667301580647,0.3218506252282732,0.4917627274090908,0.2936407578066429,0.0715504651484848,0.1649809762923898,0.2608041936841023,0.6013315348666667,0.2583693706477392,0.0555855151266666,0.1725400259577051,0.2413803894125735,0.49529813,0.2273779635953669,0.0162953872466666,0.0259873429042849,0.3155802992179726,0.5838057,0.3035695806729715,0.0198366619222222,0.0419099313323937,-1.0
259,20171003,0.2991018086659796,0.5884024078636364,0.3006559210590019,0.0842386325954545,0.2149512280842364,0.3462674046643061,0.4093773107777778,0.3019838101079838,0.0561827434222222,0.1418667301580647,0.3218506252282732,0.4917627274090908,0.2936407578066429,0.0715504651484848,0.1649809762923898,0.2608041936841023,0.6013315348666667,0.2583693706477392,0.0555855151266666,0.1725400259577051,0.2413803894125735,0.49529813,0.2273779635953669,0.0162953872466666,0.0259873429042849,1.0
260,20171004,0.3233348167104257,0.4924515749285715,0.313160609451545,0.0683742683499999,0.215019399302449,0.2991018086659796,0.5884024078636364,0.3006559210590019,0.0842386325954545,0.2149512280842364,0.3462674046643061,0.4093773107777778,0.3019838101079838,0.0561827434222222,0.1418667301580647,0.3218506252282732,0.4917627274090908,0.2936407578066429,0.0715504651484848,0.1649809762923898,0.2608041936841023,0.6013315348666667,0.2583693706477392,0.0555855151266666,0.1725400259577051,1.0
261,20171005,0.2576456365028418,0.7478657035000001,0.253326182824518,0.0164311242642857,0.0236341861207818,0.3233348167104257,0.4924515749285715,0.313160609451545,0.0683742683499999,0.215019399302449,0.2991018086659796,0.5884024078636364,0.3006559210590019,0.0842386325954545,0.2149512280842364,0.3462674046643061,0.4093773107777778,0.3019838101079838,0.0561827434222222,0.1418667301580647,0.3218506252282732,0.4917627274090908,0.2936407578066429,0.0715504651484848,0.1649809762923898,1.0
262,20171006,0.3021730048237293,0.536627468117647,0.2842290832054897,0.0783448410588235,0.1807440570208099,0.2576456365028418,0.7478657035000001,0.253326182824518,0.0164311242642857,0.0236341861207818,0.3233348167104257,0.4924515749285715,0.313160609451545,0.0683742683499999,0.215019399302449,0.2991018086659796,0.5884024078636364,0.3006559210590019,0.0842386325954545,0.2149512280842364,0.3462674046643061,0.4093773107777778,0.3019838101079838,0.0561827434222222,0.1418667301580647,1.0
