,date,pos_mean_replies,pos_mean_retweet,pos_std,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neu_std,neg_mean_likes,neg_mean_replies,neg_mean_retweet,neg_sd,pos_mean_replies,pos_mean_retweet,pos_std,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neu_std,neg_mean_likes,neg_mean_replies,neg_mean_retweet,neg_sd,pos_mean_replies,pos_mean_retweet,pos_std,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neu_std,neg_mean_likes,neg_mean_replies,neg_mean_retweet,neg_sd,pos_mean_replies,pos_mean_retweet,pos_std,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neu_std,neg_mean_likes,neg_mean_replies,neg_mean_retweet,neg_sd,pos_mean_replies,pos_mean_retweet,pos_std,neu_mean_likes,neu_mean_replies,neu_mean_retweet,neu_std,neg_mean_likes,neg_mean_replies,neg_mean_retweet,neg_sd,prev2_Diff,Diff
19,20170126,4.663260243650793,4.65578847701541,29.366215085824724,7.949053358479239,6.328570905555556,6.351715971192214,28.86261671110975,0.1606832329247957,0.1192802304365079,0.1036066953965936,0.7380085422698013,2.21930541875,2.2064281058789064,19.4869389927518,10.175185411951269,8.977852011904762,9.85236024453125,21.23341391333001,0.5392880672492949,1.3028424840476185,0.441211382580078,20.244220398138115,2.5194036943181826,3.62358620453932,35.959536986122025,3.129278508041391,3.1627202625,3.1044208649797573,30.477941889036448,1.029804599806757,2.010183506311189,0.9643005224518464,19.445370842482685,2.374799346584015,2.529923039891748,24.389290691958344,2.860327546375608,2.916458518860458,2.9771309146421125,20.770143113933216,0.2896760559095941,0.5910951008968609,0.3752990149164774,15.270953519216173,2.5077539419954653,2.368992184589717,31.49933059923636,3.132123790252441,3.613843604535148,3.655585752230167,21.98563884025306,0.5999186713287267,0.5450691382675736,0.6420887738787878,23.790990103709245,1.7520027160644531,-1.0
20,20170127,2.2444355165714285,2.796612347251462,31.659215280939748,5.765822944853964,7.12474727142857,6.423037763157895,31.128708605874312,1.0047912139179416,0.6308178499428571,0.7803503773918128,16.570055270306867,4.663260243650793,4.65578847701541,29.366215085824724,7.949053358479239,6.328570905555556,6.351715971192214,28.86261671110975,0.1606832329247957,0.1192802304365079,0.1036066953965936,0.7380085422698013,2.21930541875,2.2064281058789064,19.4869389927518,10.175185411951269,8.977852011904762,9.85236024453125,21.23341391333001,0.5392880672492949,1.3028424840476185,0.441211382580078,20.244220398138115,2.5194036943181826,3.62358620453932,35.959536986122025,3.129278508041391,3.1627202625,3.1044208649797573,30.477941889036448,1.029804599806757,2.010183506311189,0.9643005224518464,19.445370842482685,2.374799346584015,2.529923039891748,24.389290691958344,2.860327546375608,2.916458518860458,2.9771309146421125,20.770143113933216,0.2896760559095941,0.5910951008968609,0.3752990149164774,15.270953519216173,0.8940010070800781,-1.0
23,20170130,3.3632382666064977,3.392106394123641,23.22229945246516,4.877490847386524,4.8811903228038505,4.859776933026853,21.616683807447856,0.085605383866292,0.0889043813507822,0.0814496147962058,3.614632792951529,11.44990665456013,11.454126125687996,28.14160603408805,1.3280358752976191,2.719953285956416,2.6868769034173985,27.307129957413174,0.0799203167646659,0.1158546287570621,0.1447112441312741,1.3190013585039653,3.4255687649107145,3.812828402739362,28.309340799075464,5.2526305883472455,5.795339312857143,5.033951382393617,27.044686102156824,2.10751361034808,0.7790915277589285,1.1532201461968083,27.42476525860245,2.2444355165714285,2.796612347251462,31.659215280939748,5.765822944853964,7.12474727142857,6.423037763157895,31.128708605874312,1.0047912139179416,0.6308178499428571,0.7803503773918128,16.570055270306867,4.663260243650793,4.65578847701541,29.366215085824724,7.949053358479239,6.328570905555556,6.351715971192214,28.86261671110975,0.1606832329247957,0.1192802304365079,0.1036066953965936,0.7380085422698013,-0.9600028991699219,-1.0
24,20170131,0.5851559163218392,1.571102421208916,27.80561327963734,4.53021575701878,5.552555076628353,4.531385306044578,30.06634802680246,3.4732031077492964,3.862289253417624,3.8975126785587455,30.78923906650776,3.3632382666064977,3.392106394123641,23.22229945246516,4.877490847386524,4.8811903228038505,4.859776933026853,21.616683807447856,0.085605383866292,0.0889043813507822,0.0814496147962058,3.614632792951529,11.44990665456013,11.454126125687996,28.14160603408805,1.3280358752976191,2.719953285956416,2.6868769034173985,27.307129957413174,0.0799203167646659,0.1158546287570621,0.1447112441312741,1.3190013585039653,3.4255687649107145,3.812828402739362,28.309340799075464,5.2526305883472455,5.795339312857143,5.033951382393617,27.044686102156824,2.10751361034808,0.7790915277589285,1.1532201461968083,27.42476525860245,2.2444355165714285,2.796612347251462,31.659215280939748,5.765822944853964,7.12474727142857,6.423037763157895,31.128708605874312,1.0047912139179416,0.6308178499428571,0.7803503773918128,16.570055270306867,-0.2680015563964844,-1.0
25,20170201,3.024212243565553,2.217439231416266,32.17834300246543,3.861663731827637,3.889176181906145,3.885642879765158,26.882746792855293,1.177939555389664,0.7789191254329949,1.589225451893772,23.09627705033496,0.5851559163218392,1.571102421208916,27.80561327963734,4.53021575701878,5.552555076628353,4.531385306044578,30.06634802680246,3.4732031077492964,3.862289253417624,3.8975126785587455,30.78923906650776,3.3632382666064977,3.392106394123641,23.22229945246516,4.877490847386524,4.8811903228038505,4.859776933026853,21.616683807447856,0.085605383866292,0.0889043813507822,0.0814496147962058,3.614632792951529,11.44990665456013,11.454126125687996,28.14160603408805,1.3280358752976191,2.719953285956416,2.6868769034173985,27.307129957413174,0.0799203167646659,0.1158546287570621,0.1447112441312741,1.3190013585039653,3.4255687649107145,3.812828402739362,28.309340799075464,5.2526305883472455,5.795339312857143,5.033951382393617,27.044686102156824,2.10751361034808,0.7790915277589285,1.1532201461968083,27.42476525860245,-0.15000152587889914,0.0
26,20170202,3.865589231036867,3.891645912554987,36.13965034857485,2.9702833489342404,2.56851317453917,2.7643974734170187,30.945270247122338,0.8549378680090705,0.7087545484562213,0.4868136057376138,29.46196648490265,3.024212243565553,2.217439231416266,32.17834300246543,3.861663731827637,3.889176181906145,3.885642879765158,26.882746792855293,1.177939555389664,0.7789191254329949,1.589225451893772,23.09627705033496,0.5851559163218392,1.571102421208916,27.80561327963734,4.53021575701878,5.552555076628353,4.531385306044578,30.06634802680246,3.4732031077492964,3.862289253417624,3.8975126785587455,30.78923906650776,3.3632382666064977,3.392106394123641,23.22229945246516,4.877490847386524,4.8811903228038505,4.859776933026853,21.616683807447856,0.085605383866292,0.0889043813507822,0.0814496147962058,3.614632792951529,11.44990665456013,11.454126125687996,28.14160603408805,1.3280358752976191,2.719953285956416,2.6868769034173985,27.307129957413174,0.0799203167646659,0.1158546287570621,0.1447112441312741,1.3190013585039653,-0.11999893188476562,-1.0
27,20170203,1.5495738033295063,3.123093770063871,31.233622352307844,4.860098098720382,4.913219024110218,4.304762713042672,30.81224983343599,0.681952118788498,1.2295145739724456,0.2644511373016754,24.00422389844216,3.865589231036867,3.891645912554987,36.13965034857485,2.9702833489342404,2.56851317453917,2.7643974734170187,30.945270247122338,0.8549378680090705,0.7087545484562213,0.4868136057376138,29.46196648490265,3.024212243565553,2.217439231416266,32.17834300246543,3.861663731827637,3.889176181906145,3.885642879765158,26.882746792855293,1.177939555389664,0.7789191254329949,1.589225451893772,23.09627705033496,0.5851559163218392,1.571102421208916,27.80561327963734,4.53021575701878,5.552555076628353,4.531385306044578,30.06634802680246,3.4732031077492964,3.862289253417624,3.8975126785587455,30.78923906650776,3.3632382666064977,3.392106394123641,23.22229945246516,4.877490847386524,4.8811903228038505,4.859776933026853,21.616683807447856,0.085605383866292,0.0889043813507822,0.0814496147962058,3.614632792951529,0.0,1.0
30,20170206,3.1070444986,2.8575138740180632,32.6508670258177,3.724778127613469,3.095638750466668,3.255493549321572,28.629580004427357,0.4789222542830649,0.4639831164833333,0.5536589629115731,25.81008722771647,2.971142161357758,4.892705385168333,32.53865557941341,2.573632273567006,2.209975082327586,2.6439692378592983,22.633459614916124,0.9463564424350908,3.1522164196408045,0.7966589940054787,31.74797944411158,2.0518766100323624,1.4014178707138911,32.561442017349705,5.576213303628241,3.897226171521036,4.924065655758078,31.45269821363961,1.3918380732990698,2.38423048329288,2.0078497828341617,28.72144266010385,1.5495738033295063,3.123093770063871,31.233622352307844,4.860098098720382,4.913219024110218,4.304762713042672,30.81224983343599,0.681952118788498,1.2295145739724456,0.2644511373016754,24.00422389844216,3.865589231036867,3.891645912554987,36.13965034857485,2.9702833489342404,2.56851317453917,2.7643974734170187,30.945270247122338,0.8549378680090705,0.7087545484562213,0.4868136057376138,29.46196648490265,-0.2999992370605469,1.0
31,20170207,2.782574437593985,6.637611204777518,28.380382685140432,7.498507217296114,9.321010255639097,7.221900052927402,27.71071083052256,2.77544291162744,2.1821306470676687,0.426203686177986,22.71124586063676,3.1070444986,2.8575138740180632,32.6508670258177,3.724778127613469,3.095638750466668,3.255493549321572,28.629580004427357,0.4789222542830649,0.4639831164833333,0.5536589629115731,25.81008722771647,2.971142161357758,4.892705385168333,32.53865557941341,2.573632273567006,2.209975082327586,2.6439692378592983,22.633459614916124,0.9463564424350908,3.1522164196408045,0.7966589940054787,31.74797944411158,2.0518766100323624,1.4014178707138911,32.561442017349705,5.576213303628241,3.897226171521036,4.924065655758078,31.45269821363961,1.3918380732990698,2.38423048329288,2.0078497828341617,28.72144266010385,1.5495738033295063,3.123093770063871,31.233622352307844,4.860098098720382,4.913219024110218,4.304762713042672,30.81224983343599,0.681952118788498,1.2295145739724456,0.2644511373016754,24.00422389844216,0.5979995727539062,1.0
32,20170208,1.5608447291314556,1.90981410468737,17.80614165519511,2.6267668605295738,3.015746434272301,2.8354536513964157,15.859768006107805,0.1842189719974552,0.4234092312910799,0.2547327107155064,8.72053871157517,2.782574437593985,6.637611204777518,28.380382685140432,7.498507217296114,9.321010255639097,7.221900052927402,27.71071083052256,2.77544291162744,2.1821306470676687,0.426203686177986,22.71124586063676,3.1070444986,2.8575138740180632,32.6508670258177,3.724778127613469,3.095638750466668,3.255493549321572,28.629580004427357,0.4789222542830649,0.4639831164833333,0.5536589629115731,25.81008722771647,2.971142161357758,4.892705385168333,32.53865557941341,2.573632273567006,2.209975082327586,2.6439692378592983,22.633459614916124,0.9463564424350908,3.1522164196408045,0.7966589940054787,31.74797944411158,2.0518766100323624,1.4014178707138911,32.561442017349705,5.576213303628241,3.897226171521036,4.924065655758078,31.45269821363961,1.3918380732990698,2.38423048329288,2.0078497828341617,28.72144266010385,1.1720008850097656,1.0
33,20170209,2.7097001562360115,2.9004539473576503,31.478750325720792,1.4629227830961082,1.602818649559503,1.4239160932309496,30.02652711908028,0.0317037546115097,0.0353072494804514,0.0234560231442939,4.653499460813298,1.5608447291314556,1.90981410468737,17.80614165519511,2.6267668605295738,3.015746434272301,2.8354536513964157,15.859768006107805,0.1842189719974552,0.4234092312910799,0.2547327107155064,8.72053871157517,2.782574437593985,6.637611204777518,28.380382685140432,7.498507217296114,9.321010255639097,7.221900052927402,27.71071083052256,2.77544291162744,2.1821306470676687,0.426203686177986,22.71124586063676,3.1070444986,2.8575138740180632,32.6508670258177,3.724778127613469,3.095638750466668,3.255493549321572,28.629580004427357,0.4789222542830649,0.4639831164833333,0.5536589629115731,25.81008722771647,2.971142161357758,4.892705385168333,32.53865557941341,2.573632273567006,2.209975082327586,2.6439692378592983,22.633459614916124,0.9463564424350908,3.1522164196408045,0.7966589940054787,31.74797944411158,1.2959976196289062,1.0
34,20170210,4.552147901975308,4.04568511931694,37.01657869182476,1.459523599948069,1.9001663940246916,2.442433408212334,36.15525801716694,0.251830200836834,0.2143526672395062,0.1785484337228727,29.511027539723635,2.7097001562360115,2.9004539473576503,31.478750325720792,1.4629227830961082,1.602818649559503,1.4239160932309496,30.02652711908028,0.0317037546115097,0.0353072494804514,0.0234560231442939,4.653499460813298,1.5608447291314556,1.90981410468737,17.80614165519511,2.6267668605295738,3.015746434272301,2.8354536513964157,15.859768006107805,0.1842189719974552,0.4234092312910799,0.2547327107155064,8.72053871157517,2.782574437593985,6.637611204777518,28.380382685140432,7.498507217296114,9.321010255639097,7.221900052927402,27.71071083052256,2.77544291162744,2.1821306470676687,0.426203686177986,22.71124586063676,3.1070444986,2.8575138740180632,32.6508670258177,3.724778127613469,3.095638750466668,3.255493549321572,28.629580004427357,0.4789222542830649,0.4639831164833333,0.5536589629115731,25.81008722771647,0.7779998779296875,1.0
37,20170213,5.399595543475916,5.020967563339132,26.203712457976938,1.6494370228731905,2.0844527255571528,2.1693405898788813,18.415720880574625,0.09531618924161,0.2082592938749101,0.5019995266911481,14.786825491474518,0.9167815897435898,0.9869244185501588,31.815406974927612,4.740918081819849,4.687179007516342,4.652032613202344,29.891502223874703,0.2382293190224863,0.2783923898743087,0.2433960871103246,8.890447997666515,1.8195272412073764,1.499661106259967,27.26009742817991,3.931863688751274,3.944699752796951,3.955575494506259,26.01428148331575,0.3390731685215306,0.1181260362367363,0.4271161014523491,8.20377176483504,4.552147901975308,4.04568511931694,37.01657869182476,1.459523599948069,1.9001663940246916,2.442433408212334,36.15525801716694,0.251830200836834,0.2143526672395062,0.1785484337228727,29.511027539723635,2.7097001562360115,2.9004539473576503,31.478750325720792,1.4629227830961082,1.602818649559503,1.4239160932309496,30.02652711908028,0.0317037546115097,0.0353072494804514,0.0234560231442939,4.653499460813298,2.3699989318847656,1.0
38,20170214,2.1259923618750003,3.624919630450752,33.31093029959098,6.789601616897097,6.1892796628125,5.6149794640066775,27.461279422889625,0.5022662327588391,1.68472793275,0.760100979490818,10.908323322450608,5.399595543475916,5.020967563339132,26.203712457976938,1.6494370228731905,2.0844527255571528,2.1693405898788813,18.415720880574625,0.09531618924161,0.2082592938749101,0.5019995266911481,14.786825491474518,0.9167815897435898,0.9869244185501588,31.815406974927612,4.740918081819849,4.687179007516342,4.652032613202344,29.891502223874703,0.2382293190224863,0.2783923898743087,0.2433960871103246,8.890447997666515,1.8195272412073764,1.499661106259967,27.26009742817991,3.931863688751274,3.944699752796951,3.955575494506259,26.01428148331575,0.3390731685215306,0.1181260362367363,0.4271161014523491,8.20377176483504,4.552147901975308,4.04568511931694,37.01657869182476,1.459523599948069,1.9001663940246916,2.442433408212334,36.15525801716694,0.251830200836834,0.2143526672395062,0.1785484337228727,29.511027539723635,0.5960006713867188,1.0
39,20170215,4.709311633921569,3.1840919173151523,25.717077420275565,1.2923128562252912,1.0888080704248366,2.5715321077898188,26.458726452637663,0.1067288112546563,0.0842331970599128,0.1267288526396609,17.907624127024953,2.1259923618750003,3.624919630450752,33.31093029959098,6.789601616897097,6.1892796628125,5.6149794640066775,27.461279422889625,0.5022662327588391,1.68472793275,0.760100979490818,10.908323322450608,5.399595543475916,5.020967563339132,26.203712457976938,1.6494370228731905,2.0844527255571528,2.1693405898788813,18.415720880574625,0.09531618924161,0.2082592938749101,0.5019995266911481,14.786825491474518,0.9167815897435898,0.9869244185501588,31.815406974927612,4.740918081819849,4.687179007516342,4.652032613202344,29.891502223874703,0.2382293190224863,0.2783923898743087,0.2433960871103246,8.890447997666515,1.8195272412073764,1.499661106259967,27.26009742817991,3.931863688751274,3.944699752796951,3.955575494506259,26.01428148331575,0.3390731685215306,0.1181260362367363,0.4271161014523491,8.20377176483504,2.161998748779297,1.0
