,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd,Date,Diff
219,0.304584394091174,0.5036370620666666,0.2958624845441035,0.1545042409022222,0.2804958885910876,0.2518353251059412,0.5382139960000001,0.2554761856296867,0.0892407034636363,0.2438081677940347,0.3121841388690449,0.6682257039999998,0.3107004280324985,0.0078926462333333,0.0035093602015674,0.2315698909172111,0.7236012299999999,0.2299381449469698,0.0142113423375,0.0163898234317119,0.2776249905937459,0.5937128351363636,0.2707182830922723,0.0519531764,0.1576252856766511,0.2360072788001152,0.7101190845454547,0.2233666991085398,0.0449476111545454,0.055369146520598,0.3455528367235265,0.5436869835294117,0.3215775525328095,0.0715229521705882,0.1712487730508103,2014-08-21,1.0
220,0.3399351542580303,0.5591759710416667,0.3004281510040802,0.1038737540374999,0.1758694504161206,0.304584394091174,0.5036370620666666,0.2958624845441035,0.1545042409022222,0.2804958885910876,0.2518353251059412,0.5382139960000001,0.2554761856296867,0.0892407034636363,0.2438081677940347,0.3121841388690449,0.6682257039999998,0.3107004280324985,0.0078926462333333,0.0035093602015674,0.2315698909172111,0.7236012299999999,0.2299381449469698,0.0142113423375,0.0163898234317119,0.2776249905937459,0.5937128351363636,0.2707182830922723,0.0519531764,0.1576252856766511,0.2360072788001152,0.7101190845454547,0.2233666991085398,0.0449476111545454,0.055369146520598,2014-08-22,1.0
223,0.1999976749521257,0.1823307782352941,0.1971837919624902,0.0046741482058823,0.0032460195169767,0.3113971131039744,0.5385694927272728,0.2624691832064498,0.1156743578181818,0.2040854165738805,0.2995717817642083,0.6150022262999999,0.2655113670047604,0.06743852026,0.1121809190243752,0.3399351542580303,0.5591759710416667,0.3004281510040802,0.1038737540374999,0.1758694504161206,0.304584394091174,0.5036370620666666,0.2958624845441035,0.1545042409022222,0.2804958885910876,0.2518353251059412,0.5382139960000001,0.2554761856296867,0.0892407034636363,0.2438081677940347,0.3121841388690449,0.6682257039999998,0.3107004280324985,0.0078926462333333,0.0035093602015674,2014-08-25,1.0
224,0.2689470603819944,0.5966035533333334,0.2417578144605396,0.0606674148888888,0.1354365486956527,0.1999976749521257,0.1823307782352941,0.1971837919624902,0.0046741482058823,0.0032460195169767,0.3113971131039744,0.5385694927272728,0.2624691832064498,0.1156743578181818,0.2040854165738805,0.2995717817642083,0.6150022262999999,0.2655113670047604,0.06743852026,0.1121809190243752,0.3399351542580303,0.5591759710416667,0.3004281510040802,0.1038737540374999,0.1758694504161206,0.304584394091174,0.5036370620666666,0.2958624845441035,0.1545042409022222,0.2804958885910876,0.2518353251059412,0.5382139960000001,0.2554761856296867,0.0892407034636363,0.2438081677940347,2014-08-26,-1.0
225,0.3081681439297376,0.4897543586666666,0.2770364814713134,0.05691221396,0.1547742411432617,0.2689470603819944,0.5966035533333334,0.2417578144605396,0.0606674148888888,0.1354365486956527,0.1999976749521257,0.1823307782352941,0.1971837919624902,0.0046741482058823,0.0032460195169767,0.3113971131039744,0.5385694927272728,0.2624691832064498,0.1156743578181818,0.2040854165738805,0.2995717817642083,0.6150022262999999,0.2655113670047604,0.06743852026,0.1121809190243752,0.3399351542580303,0.5591759710416667,0.3004281510040802,0.1038737540374999,0.1758694504161206,0.304584394091174,0.5036370620666666,0.2958624845441035,0.1545042409022222,0.2804958885910876,2014-08-27,1.0
226,0.2199775211729476,0.6525557526000001,0.1999666671536822,0.04977501693,0.0903246696151662,0.3081681439297376,0.4897543586666666,0.2770364814713134,0.05691221396,0.1547742411432617,0.2689470603819944,0.5966035533333334,0.2417578144605396,0.0606674148888888,0.1354365486956527,0.1999976749521257,0.1823307782352941,0.1971837919624902,0.0046741482058823,0.0032460195169767,0.3113971131039744,0.5385694927272728,0.2624691832064498,0.1156743578181818,0.2040854165738805,0.2995717817642083,0.6150022262999999,0.2655113670047604,0.06743852026,0.1121809190243752,0.3399351542580303,0.5591759710416667,0.3004281510040802,0.1038737540374999,0.1758694504161206,2014-08-28,1.0
227,0.2991202292792474,0.5611187203043478,0.2755110057009347,0.0518506647608695,0.1059158409256524,0.2199775211729476,0.6525557526000001,0.1999666671536822,0.04977501693,0.0903246696151662,0.3081681439297376,0.4897543586666666,0.2770364814713134,0.05691221396,0.1547742411432617,0.2689470603819944,0.5966035533333334,0.2417578144605396,0.0606674148888888,0.1354365486956527,0.1999976749521257,0.1823307782352941,0.1971837919624902,0.0046741482058823,0.0032460195169767,0.3113971131039744,0.5385694927272728,0.2624691832064498,0.1156743578181818,0.2040854165738805,0.2995717817642083,0.6150022262999999,0.2655113670047604,0.06743852026,0.1121809190243752,2014-08-29,1.0
231,0.1253731778897681,0.6958307981250001,0.1145010134164229,0.02240405146875,0.0339493699068023,0.1403303101582157,0.70630832,0.1316821305763071,0.06131759009,0.1061764576346545,0.272112781197796,0.5342848910476191,0.2318017990051138,0.0884081339095238,0.1506331495467568,0.2872827136108343,0.5159486117083333,0.2699675204692986,0.0573756994791667,0.1556965201914365,0.2991202292792474,0.5611187203043478,0.2755110057009347,0.0518506647608695,0.1059158409256524,0.2199775211729476,0.6525557526000001,0.1999666671536822,0.04977501693,0.0903246696151662,0.3081681439297376,0.4897543586666666,0.2770364814713134,0.05691221396,0.1547742411432617,2014-09-02,1.0
232,0.3168564886832422,0.5516984588461539,0.311080041516763,0.0076828443461538,0.0098374065147252,0.1253731778897681,0.6958307981250001,0.1145010134164229,0.02240405146875,0.0339493699068023,0.1403303101582157,0.70630832,0.1316821305763071,0.06131759009,0.1061764576346545,0.272112781197796,0.5342848910476191,0.2318017990051138,0.0884081339095238,0.1506331495467568,0.2872827136108343,0.5159486117083333,0.2699675204692986,0.0573756994791667,0.1556965201914365,0.2991202292792474,0.5611187203043478,0.2755110057009347,0.0518506647608695,0.1059158409256524,0.2199775211729476,0.6525557526000001,0.1999666671536822,0.04977501693,0.0903246696151662,2014-09-03,-1.0
233,0.2952091282396645,0.5405830503703704,0.2723617379251848,0.1132963047037037,0.2124003293969602,0.3168564886832422,0.5516984588461539,0.311080041516763,0.0076828443461538,0.0098374065147252,0.1253731778897681,0.6958307981250001,0.1145010134164229,0.02240405146875,0.0339493699068023,0.1403303101582157,0.70630832,0.1316821305763071,0.06131759009,0.1061764576346545,0.272112781197796,0.5342848910476191,0.2318017990051138,0.0884081339095238,0.1506331495467568,0.2872827136108343,0.5159486117083333,0.2699675204692986,0.0573756994791667,0.1556965201914365,0.2991202292792474,0.5611187203043478,0.2755110057009347,0.0518506647608695,0.1059158409256524,2014-09-04,-1.0
234,0.2559718571930036,0.5111097287254903,0.254204216149436,0.2516769000803921,0.3101617626420889,0.2952091282396645,0.5405830503703704,0.2723617379251848,0.1132963047037037,0.2124003293969602,0.3168564886832422,0.5516984588461539,0.311080041516763,0.0076828443461538,0.0098374065147252,0.1253731778897681,0.6958307981250001,0.1145010134164229,0.02240405146875,0.0339493699068023,0.1403303101582157,0.70630832,0.1316821305763071,0.06131759009,0.1061764576346545,0.272112781197796,0.5342848910476191,0.2318017990051138,0.0884081339095238,0.1506331495467568,0.2872827136108343,0.5159486117083333,0.2699675204692986,0.0573756994791667,0.1556965201914365,2014-09-05,1.0
237,0.2584676618991705,0.5990014911111111,0.2372950918622225,0.0513568515333333,0.0855209668570931,0.2467338991761647,0.5166883186842106,0.2398130154468245,0.1994603625526315,0.3020125395600502,0.2955014793027615,0.4909594822121212,0.2322459610952543,0.2443446978363636,0.2728719047260465,0.2559718571930036,0.5111097287254903,0.254204216149436,0.2516769000803921,0.3101617626420889,0.2952091282396645,0.5405830503703704,0.2723617379251848,0.1132963047037037,0.2124003293969602,0.3168564886832422,0.5516984588461539,0.311080041516763,0.0076828443461538,0.0098374065147252,0.1253731778897681,0.6958307981250001,0.1145010134164229,0.02240405146875,0.0339493699068023,2014-09-08,-1.0
238,0.2670568529004765,0.2676776586666666,0.1803832633855019,0.0569064714666666,0.1179133559519634,0.2584676618991705,0.5990014911111111,0.2372950918622225,0.0513568515333333,0.0855209668570931,0.2467338991761647,0.5166883186842106,0.2398130154468245,0.1994603625526315,0.3020125395600502,0.2955014793027615,0.4909594822121212,0.2322459610952543,0.2443446978363636,0.2728719047260465,0.2559718571930036,0.5111097287254903,0.254204216149436,0.2516769000803921,0.3101617626420889,0.2952091282396645,0.5405830503703704,0.2723617379251848,0.1132963047037037,0.2124003293969602,0.3168564886832422,0.5516984588461539,0.311080041516763,0.0076828443461538,0.0098374065147252,2014-09-09,-1.0
239,0.2412534315598415,0.6013130731999999,0.2636045736407891,0.15891587608,0.2727757143442321,0.2670568529004765,0.2676776586666666,0.1803832633855019,0.0569064714666666,0.1179133559519634,0.2584676618991705,0.5990014911111111,0.2372950918622225,0.0513568515333333,0.0855209668570931,0.2467338991761647,0.5166883186842106,0.2398130154468245,0.1994603625526315,0.3020125395600502,0.2955014793027615,0.4909594822121212,0.2322459610952543,0.2443446978363636,0.2728719047260465,0.2559718571930036,0.5111097287254903,0.254204216149436,0.2516769000803921,0.3101617626420889,0.2952091282396645,0.5405830503703704,0.2723617379251848,0.1132963047037037,0.2124003293969602,2014-09-10,1.0
240,0.3242495910583436,0.4943112854083331,0.2925849399341237,0.0953243679477777,0.2003441201174025,0.2412534315598415,0.6013130731999999,0.2636045736407891,0.15891587608,0.2727757143442321,0.2670568529004765,0.2676776586666666,0.1803832633855019,0.0569064714666666,0.1179133559519634,0.2584676618991705,0.5990014911111111,0.2372950918622225,0.0513568515333333,0.0855209668570931,0.2467338991761647,0.5166883186842106,0.2398130154468245,0.1994603625526315,0.3020125395600502,0.2955014793027615,0.4909594822121212,0.2322459610952543,0.2443446978363636,0.2728719047260465,0.2559718571930036,0.5111097287254903,0.254204216149436,0.2516769000803921,0.3101617626420889,2014-09-11,1.0
241,0.2892088940154224,0.5676223186859501,0.2707611089539781,0.0902485123363634,0.1974394022760349,0.3242495910583436,0.4943112854083331,0.2925849399341237,0.0953243679477777,0.2003441201174025,0.2412534315598415,0.6013130731999999,0.2636045736407891,0.15891587608,0.2727757143442321,0.2670568529004765,0.2676776586666666,0.1803832633855019,0.0569064714666666,0.1179133559519634,0.2584676618991705,0.5990014911111111,0.2372950918622225,0.0513568515333333,0.0855209668570931,0.2467338991761647,0.5166883186842106,0.2398130154468245,0.1994603625526315,0.3020125395600502,0.2955014793027615,0.4909594822121212,0.2322459610952543,0.2443446978363636,0.2728719047260465,2014-09-12,1.0
244,0.2824318899057099,0.5818475900000001,0.2779970538251669,0.16801366265,0.2518656466694671,0.3132001040714098,0.5055540183658536,0.2892220667065338,0.1315352118292682,0.260955690633613,0.3644409456487862,0.4786763344054053,0.3177548178341329,0.1092326778999999,0.2138619173308848,0.2892088940154224,0.5676223186859501,0.2707611089539781,0.0902485123363634,0.1974394022760349,0.3242495910583436,0.4943112854083331,0.2925849399341237,0.0953243679477777,0.2003441201174025,0.2412534315598415,0.6013130731999999,0.2636045736407891,0.15891587608,0.2727757143442321,0.2670568529004765,0.2676776586666666,0.1803832633855019,0.0569064714666666,0.1179133559519634,2014-09-15,1.0
245,0.3300521611536749,0.5628672069999999,0.3275515718004209,0.006621854,0.003200403886132,0.2824318899057099,0.5818475900000001,0.2779970538251669,0.16801366265,0.2518656466694671,0.3132001040714098,0.5055540183658536,0.2892220667065338,0.1315352118292682,0.260955690633613,0.3644409456487862,0.4786763344054053,0.3177548178341329,0.1092326778999999,0.2138619173308848,0.2892088940154224,0.5676223186859501,0.2707611089539781,0.0902485123363634,0.1974394022760349,0.3242495910583436,0.4943112854083331,0.2925849399341237,0.0953243679477777,0.2003441201174025,0.2412534315598415,0.6013130731999999,0.2636045736407891,0.15891587608,0.2727757143442321,2014-09-16,-1.0
246,0.3288648492455754,0.490626373148,0.3123879725715283,0.0843954504839999,0.2128734438811059,0.3300521611536749,0.5628672069999999,0.3275515718004209,0.006621854,0.003200403886132,0.2824318899057099,0.5818475900000001,0.2779970538251669,0.16801366265,0.2518656466694671,0.3132001040714098,0.5055540183658536,0.2892220667065338,0.1315352118292682,0.260955690633613,0.3644409456487862,0.4786763344054053,0.3177548178341329,0.1092326778999999,0.2138619173308848,0.2892088940154224,0.5676223186859501,0.2707611089539781,0.0902485123363634,0.1974394022760349,0.3242495910583436,0.4943112854083331,0.2925849399341237,0.0953243679477777,0.2003441201174025,2014-09-17,1.0
247,0.3022363203591199,0.5389515297741938,0.2631324401804576,0.1518289063516129,0.2431654711958226,0.3288648492455754,0.490626373148,0.3123879725715283,0.0843954504839999,0.2128734438811059,0.3300521611536749,0.5628672069999999,0.3275515718004209,0.006621854,0.003200403886132,0.2824318899057099,0.5818475900000001,0.2779970538251669,0.16801366265,0.2518656466694671,0.3132001040714098,0.5055540183658536,0.2892220667065338,0.1315352118292682,0.260955690633613,0.3644409456487862,0.4786763344054053,0.3177548178341329,0.1092326778999999,0.2138619173308848,0.2892088940154224,0.5676223186859501,0.2707611089539781,0.0902485123363634,0.1974394022760349,2014-09-18,1.0
248,0.3395470477819038,0.4183487548484849,0.2916644957838031,0.0631584233515151,0.127568808578849,0.3022363203591199,0.5389515297741938,0.2631324401804576,0.1518289063516129,0.2431654711958226,0.3288648492455754,0.490626373148,0.3123879725715283,0.0843954504839999,0.2128734438811059,0.3300521611536749,0.5628672069999999,0.3275515718004209,0.006621854,0.003200403886132,0.2824318899057099,0.5818475900000001,0.2779970538251669,0.16801366265,0.2518656466694671,0.3132001040714098,0.5055540183658536,0.2892220667065338,0.1315352118292682,0.260955690633613,0.3644409456487862,0.4786763344054053,0.3177548178341329,0.1092326778999999,0.2138619173308848,2014-09-19,-1.0
251,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,0.2716356638821983,0.5782075867619048,0.2537906746858791,0.1279310972333333,0.2016120612953302,0.1822527560589853,0.6381971408695651,0.1675023494209459,0.078128269447826,0.1499742610564685,0.3395470477819038,0.4183487548484849,0.2916644957838031,0.0631584233515151,0.127568808578849,0.3022363203591199,0.5389515297741938,0.2631324401804576,0.1518289063516129,0.2431654711958226,0.3288648492455754,0.490626373148,0.3123879725715283,0.0843954504839999,0.2128734438811059,0.3300521611536749,0.5628672069999999,0.3275515718004209,0.006621854,0.003200403886132,2014-09-22,-1.0
252,0.3344707288779122,0.560844996,0.3082657957770861,0.21298854,0.2531760095940856,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,0.2716356638821983,0.5782075867619048,0.2537906746858791,0.1279310972333333,0.2016120612953302,0.1822527560589853,0.6381971408695651,0.1675023494209459,0.078128269447826,0.1499742610564685,0.3395470477819038,0.4183487548484849,0.2916644957838031,0.0631584233515151,0.127568808578849,0.3022363203591199,0.5389515297741938,0.2631324401804576,0.1518289063516129,0.2431654711958226,0.3288648492455754,0.490626373148,0.3123879725715283,0.0843954504839999,0.2128734438811059,2014-09-23,1.0
253,0.3425331732985728,0.3583655048068181,0.3035950741368972,0.0366722143795454,0.1039753470566631,0.3344707288779122,0.560844996,0.3082657957770861,0.21298854,0.2531760095940856,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,0.2716356638821983,0.5782075867619048,0.2537906746858791,0.1279310972333333,0.2016120612953302,0.1822527560589853,0.6381971408695651,0.1675023494209459,0.078128269447826,0.1499742610564685,0.3395470477819038,0.4183487548484849,0.2916644957838031,0.0631584233515151,0.127568808578849,0.3022363203591199,0.5389515297741938,0.2631324401804576,0.1518289063516129,0.2431654711958226,2014-09-29,1.0
254,0.2867968492629643,0.2600076799999999,0.2691369479927342,0.0103235687749999,0.0200214240036444,0.3425331732985728,0.3583655048068181,0.3035950741368972,0.0366722143795454,0.1039753470566631,0.3344707288779122,0.560844996,0.3082657957770861,0.21298854,0.2531760095940856,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,0.2716356638821983,0.5782075867619048,0.2537906746858791,0.1279310972333333,0.2016120612953302,0.1822527560589853,0.6381971408695651,0.1675023494209459,0.078128269447826,0.1499742610564685,0.3395470477819038,0.4183487548484849,0.2916644957838031,0.0631584233515151,0.127568808578849,2014-09-30,1.0
255,0.1961506931585814,0.5508523814285714,0.2735782586539974,0.2721160655285714,0.3469136887537785,0.2867968492629643,0.2600076799999999,0.2691369479927342,0.0103235687749999,0.0200214240036444,0.3425331732985728,0.3583655048068181,0.3035950741368972,0.0366722143795454,0.1039753470566631,0.3344707288779122,0.560844996,0.3082657957770861,0.21298854,0.2531760095940856,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,0.2716356638821983,0.5782075867619048,0.2537906746858791,0.1279310972333333,0.2016120612953302,0.1822527560589853,0.6381971408695651,0.1675023494209459,0.078128269447826,0.1499742610564685,2014-10-01,-1.0
256,0.3172206495919879,0.6086168180769229,0.2834272525087231,0.0714697879461538,0.1301343538805851,0.1961506931585814,0.5508523814285714,0.2735782586539974,0.2721160655285714,0.3469136887537785,0.2867968492629643,0.2600076799999999,0.2691369479927342,0.0103235687749999,0.0200214240036444,0.3425331732985728,0.3583655048068181,0.3035950741368972,0.0366722143795454,0.1039753470566631,0.3344707288779122,0.560844996,0.3082657957770861,0.21298854,0.2531760095940856,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,0.2716356638821983,0.5782075867619048,0.2537906746858791,0.1279310972333333,0.2016120612953302,2014-10-02,-1.0
257,0.2431746241258563,0.650453803125,0.2243313657593897,0.06241575480625,0.0995016710432435,0.3172206495919879,0.6086168180769229,0.2834272525087231,0.0714697879461538,0.1301343538805851,0.1961506931585814,0.5508523814285714,0.2735782586539974,0.2721160655285714,0.3469136887537785,0.2867968492629643,0.2600076799999999,0.2691369479927342,0.0103235687749999,0.0200214240036444,0.3425331732985728,0.3583655048068181,0.3035950741368972,0.0366722143795454,0.1039753470566631,0.3344707288779122,0.560844996,0.3082657957770861,0.21298854,0.2531760095940856,0.3573463023350915,0.4124700422727272,0.2800230271415836,0.1813086139545454,0.2756923696538875,2014-10-03,1.0
260,0.2130943274370097,0.5624812757142857,0.1022266088183303,0.1013833080714285,0.1514314885626179,0.3038564943010517,0.5970572906666667,0.2541962592043045,0.100478085725,0.1513928443175926,0.2537219720916071,0.6015309881249998,0.2265643652554262,0.17501489575,0.2072379082532613,0.2431746241258563,0.650453803125,0.2243313657593897,0.06241575480625,0.0995016710432435,0.3172206495919879,0.6086168180769229,0.2834272525087231,0.0714697879461538,0.1301343538805851,0.1961506931585814,0.5508523814285714,0.2735782586539974,0.2721160655285714,0.3469136887537785,0.2867968492629643,0.2600076799999999,0.2691369479927342,0.0103235687749999,0.0200214240036444,2014-10-06,1.0
261,0.0783550380527448,0.6795360075,0.1936165719247688,0.21018638875,0.2394911594841866,0.2130943274370097,0.5624812757142857,0.1022266088183303,0.1013833080714285,0.1514314885626179,0.3038564943010517,0.5970572906666667,0.2541962592043045,0.100478085725,0.1513928443175926,0.2537219720916071,0.6015309881249998,0.2265643652554262,0.17501489575,0.2072379082532613,0.2431746241258563,0.650453803125,0.2243313657593897,0.06241575480625,0.0995016710432435,0.3172206495919879,0.6086168180769229,0.2834272525087231,0.0714697879461538,0.1301343538805851,0.1961506931585814,0.5508523814285714,0.2735782586539974,0.2721160655285714,0.3469136887537785,2014-10-07,-1.0
262,0.2194746741480173,0.6125696331250001,0.2057974284962773,0.12596902979375,0.1936399885545284,0.0783550380527448,0.6795360075,0.1936165719247688,0.21018638875,0.2394911594841866,0.2130943274370097,0.5624812757142857,0.1022266088183303,0.1013833080714285,0.1514314885626179,0.3038564943010517,0.5970572906666667,0.2541962592043045,0.100478085725,0.1513928443175926,0.2537219720916071,0.6015309881249998,0.2265643652554262,0.17501489575,0.2072379082532613,0.2431746241258563,0.650453803125,0.2243313657593897,0.06241575480625,0.0995016710432435,0.3172206495919879,0.6086168180769229,0.2834272525087231,0.0714697879461538,0.1301343538805851,2014-10-08,1.0
263,0.3058395134358194,0.5677172973333333,0.2842365166309878,0.11694092426,0.2166740370002919,0.2194746741480173,0.6125696331250001,0.2057974284962773,0.12596902979375,0.1936399885545284,0.0783550380527448,0.6795360075,0.1936165719247688,0.21018638875,0.2394911594841866,0.2130943274370097,0.5624812757142857,0.1022266088183303,0.1013833080714285,0.1514314885626179,0.3038564943010517,0.5970572906666667,0.2541962592043045,0.100478085725,0.1513928443175926,0.2537219720916071,0.6015309881249998,0.2265643652554262,0.17501489575,0.2072379082532613,0.2431746241258563,0.650453803125,0.2243313657593897,0.06241575480625,0.0995016710432435,2014-10-09,1.0
264,0.29008285594235,0.5074656483333334,0.2659839088979832,0.1861085171444444,0.295739679718129,0.3058395134358194,0.5677172973333333,0.2842365166309878,0.11694092426,0.2166740370002919,0.2194746741480173,0.6125696331250001,0.2057974284962773,0.12596902979375,0.1936399885545284,0.0783550380527448,0.6795360075,0.1936165719247688,0.21018638875,0.2394911594841866,0.2130943274370097,0.5624812757142857,0.1022266088183303,0.1013833080714285,0.1514314885626179,0.3038564943010517,0.5970572906666667,0.2541962592043045,0.100478085725,0.1513928443175926,0.2537219720916071,0.6015309881249998,0.2265643652554262,0.17501489575,0.2072379082532613,2014-10-10,-1.0
267,0.2988526024084343,0.48855731,0.2991722292096297,0.0078107884249999,0.0028560079571313,0.2022207682505242,0.7099064879999999,0.2143965743559663,0.1321546222466666,0.1571748028204578,0.3119097038747263,0.58010091,0.2778472474348278,0.0616299865999999,0.10667765539312,0.29008285594235,0.5074656483333334,0.2659839088979832,0.1861085171444444,0.295739679718129,0.3058395134358194,0.5677172973333333,0.2842365166309878,0.11694092426,0.2166740370002919,0.2194746741480173,0.6125696331250001,0.2057974284962773,0.12596902979375,0.1936399885545284,0.0783550380527448,0.6795360075,0.1936165719247688,0.21018638875,0.2394911594841866,2014-10-13,-1.0
268,0.3761385797425877,0.411351152,0.2962738241725161,0.113968601825,0.1896224511710632,0.2988526024084343,0.48855731,0.2991722292096297,0.0078107884249999,0.0028560079571313,0.2022207682505242,0.7099064879999999,0.2143965743559663,0.1321546222466666,0.1571748028204578,0.3119097038747263,0.58010091,0.2778472474348278,0.0616299865999999,0.10667765539312,0.29008285594235,0.5074656483333334,0.2659839088979832,0.1861085171444444,0.295739679718129,0.3058395134358194,0.5677172973333333,0.2842365166309878,0.11694092426,0.2166740370002919,0.2194746741480173,0.6125696331250001,0.2057974284962773,0.12596902979375,0.1936399885545284,2014-10-15,-1.0
269,0.2779491427429175,0.5694870018095239,0.2571312062740528,0.0490447193809523,0.1087761576603518,0.3761385797425877,0.411351152,0.2962738241725161,0.113968601825,0.1896224511710632,0.2988526024084343,0.48855731,0.2991722292096297,0.0078107884249999,0.0028560079571313,0.2022207682505242,0.7099064879999999,0.2143965743559663,0.1321546222466666,0.1571748028204578,0.3119097038747263,0.58010091,0.2778472474348278,0.0616299865999999,0.10667765539312,0.29008285594235,0.5074656483333334,0.2659839088979832,0.1861085171444444,0.295739679718129,0.3058395134358194,0.5677172973333333,0.2842365166309878,0.11694092426,0.2166740370002919,2014-10-16,-1.0
270,0.1657479396014011,0.6207635525000001,0.2092494481702392,0.2103909088437499,0.2465108198206038,0.2779491427429175,0.5694870018095239,0.2571312062740528,0.0490447193809523,0.1087761576603518,0.3761385797425877,0.411351152,0.2962738241725161,0.113968601825,0.1896224511710632,0.2988526024084343,0.48855731,0.2991722292096297,0.0078107884249999,0.0028560079571313,0.2022207682505242,0.7099064879999999,0.2143965743559663,0.1321546222466666,0.1571748028204578,0.3119097038747263,0.58010091,0.2778472474348278,0.0616299865999999,0.10667765539312,0.29008285594235,0.5074656483333334,0.2659839088979832,0.1861085171444444,0.295739679718129,2014-10-17,1.0
273,0.2858318845815626,0.6118180913333333,0.2978729589748129,0.06673826086,0.21107828925556,0.2948410690085023,0.5064764382666667,0.2863532031660648,0.0184346515733333,0.0172236036242231,0.3045411376209695,0.5142317477931034,0.2889916976646108,0.0614198217172413,0.1755197024939397,0.1657479396014011,0.6207635525000001,0.2092494481702392,0.2103909088437499,0.2465108198206038,0.2779491427429175,0.5694870018095239,0.2571312062740528,0.0490447193809523,0.1087761576603518,0.3761385797425877,0.411351152,0.2962738241725161,0.113968601825,0.1896224511710632,0.2988526024084343,0.48855731,0.2991722292096297,0.0078107884249999,0.0028560079571313,2014-10-20,1.0
274,0.093798730343291,0.7588330226315791,0.1041753558184372,0.051591915336842,0.1123317927333712,0.2858318845815626,0.6118180913333333,0.2978729589748129,0.06673826086,0.21107828925556,0.2948410690085023,0.5064764382666667,0.2863532031660648,0.0184346515733333,0.0172236036242231,0.3045411376209695,0.5142317477931034,0.2889916976646108,0.0614198217172413,0.1755197024939397,0.1657479396014011,0.6207635525000001,0.2092494481702392,0.2103909088437499,0.2465108198206038,0.2779491427429175,0.5694870018095239,0.2571312062740528,0.0490447193809523,0.1087761576603518,0.3761385797425877,0.411351152,0.2962738241725161,0.113968601825,0.1896224511710632,2014-10-21,1.0
275,0.3019381248618492,0.5940298756206897,0.2946760554478321,0.0684391850344827,0.1782327833029317,0.093798730343291,0.7588330226315791,0.1041753558184372,0.051591915336842,0.1123317927333712,0.2858318845815626,0.6118180913333333,0.2978729589748129,0.06673826086,0.21107828925556,0.2948410690085023,0.5064764382666667,0.2863532031660648,0.0184346515733333,0.0172236036242231,0.3045411376209695,0.5142317477931034,0.2889916976646108,0.0614198217172413,0.1755197024939397,0.1657479396014011,0.6207635525000001,0.2092494481702392,0.2103909088437499,0.2465108198206038,0.2779491427429175,0.5694870018095239,0.2571312062740528,0.0490447193809523,0.1087761576603518,2014-10-22,-1.0
276,0.2704509597200712,0.6774648221011231,0.2750254898651187,0.0298309795606741,0.1135228780683839,0.3019381248618492,0.5940298756206897,0.2946760554478321,0.0684391850344827,0.1782327833029317,0.093798730343291,0.7588330226315791,0.1041753558184372,0.051591915336842,0.1123317927333712,0.2858318845815626,0.6118180913333333,0.2978729589748129,0.06673826086,0.21107828925556,0.2948410690085023,0.5064764382666667,0.2863532031660648,0.0184346515733333,0.0172236036242231,0.3045411376209695,0.5142317477931034,0.2889916976646108,0.0614198217172413,0.1755197024939397,0.1657479396014011,0.6207635525000001,0.2092494481702392,0.2103909088437499,0.2465108198206038,2014-10-23,1.0
277,0.3300750925045427,0.5983898742307694,0.3135709892076994,0.0402148009230769,0.0742313253385174,0.2704509597200712,0.6774648221011231,0.2750254898651187,0.0298309795606741,0.1135228780683839,0.3019381248618492,0.5940298756206897,0.2946760554478321,0.0684391850344827,0.1782327833029317,0.093798730343291,0.7588330226315791,0.1041753558184372,0.051591915336842,0.1123317927333712,0.2858318845815626,0.6118180913333333,0.2978729589748129,0.06673826086,0.21107828925556,0.2948410690085023,0.5064764382666667,0.2863532031660648,0.0184346515733333,0.0172236036242231,0.3045411376209695,0.5142317477931034,0.2889916976646108,0.0614198217172413,0.1755197024939397,2014-10-24,1.0
280,0.2489540799321475,0.6622560655555555,0.246125223314127,0.1368609058888888,0.1585842117064899,0.3074623961123053,0.4557122325,0.2496151815957066,0.193229315375,0.2291835141800974,0.3091234208700157,0.420177179875,0.2828200969248344,0.0286878912125,0.0524470547221158,0.3300750925045427,0.5983898742307694,0.3135709892076994,0.0402148009230769,0.0742313253385174,0.2704509597200712,0.6774648221011231,0.2750254898651187,0.0298309795606741,0.1135228780683839,0.3019381248618492,0.5940298756206897,0.2946760554478321,0.0684391850344827,0.1782327833029317,0.093798730343291,0.7588330226315791,0.1041753558184372,0.051591915336842,0.1123317927333712,2014-10-27,-1.0
