date,pos_mean,pos_sd,neu_mean,neu_sd,neg_mean,neg_sd
2014-02-13,0.4371584027666666,0.33242108918117996,0.4845833360333333,0.2973507372906277,0.07825826899333334,0.16601561260409278
2014-02-14,0.29492659088235296,0.3054050315835904,0.6806471376470589,0.29592566041752055,0.02442624267058823,0.05511502387409422
2014-02-15,0.49102226672222227,0.28110827576172953,0.43184391366666675,0.2559607393431753,0.07713383343333334,0.2220797423569856
2014-02-16,0.4465845060967742,0.34647908361723184,0.4936805400967743,0.30471294614622857,0.05973498185161289,0.11460909154505106
2014-02-17,0.255344362,0.19029705731820964,0.69173775,0.18981696862189593,0.05291787989333333,0.0881767382986813
2014-02-18,0.3091865990303031,0.25749419356601333,0.6214606360606059,0.24672651630419093,0.06935275945151514,0.16161687795348
2014-02-19,0.2680068667777778,0.28600948628712025,0.6249883077777778,0.29521138388219115,0.10700487311111112,0.20004488194977474
2014-02-20,0.27994426877272727,0.29899541291210213,0.611249585909091,0.3099812282952942,0.10880616965909091,0.2209482276882396
2014-02-21,0.2957809981428571,0.30965347142103605,0.5057776241428572,0.2938198548291861,0.1984413810678572,0.30282103713768044
2014-02-22,0.39699825258823523,0.18284350532427832,0.5367900305882354,0.15384841405211408,0.06621174319411764,0.17949081031564787
2014-02-23,0.32019548929999997,0.18439208014618805,0.5673534050000001,0.21389766804910545,0.11245112042000001,0.2629739521845256
2014-02-24,0.3262520145,0.2524581718410957,0.6051333508333333,0.22479812699483762,0.06861463251666668,0.06458695155916157
2014-02-25,0.20840110181818183,0.22907438661741616,0.6281709545454546,0.2471693760421699,0.16342797251818178,0.22930509017960932
2014-02-26,0.16383275011764709,0.188444329009611,0.6905675105882354,0.21450091566325089,0.14559973294117648,0.2097644093661812
2014-02-27,0.32864318430769235,0.3178330702574916,0.614014013076923,0.3007707061079027,0.057342791576923076,0.12869494663106495
2014-02-28,0.4103052903055555,0.349537846281081,0.49230057883333334,0.3276173477634143,0.09739409312499998,0.2308218836905405
2014-03-01,0.41624457429411765,0.3696038192060243,0.445374123882353,0.2880296877969119,0.13838128188823526,0.2002580943911456
2014-03-02,0.6423591335714285,0.34798059796890873,0.3452830773571428,0.3406013871110293,0.012357765321428573,0.02038676105644512
2014-03-03,0.30646576896428573,0.28682054339618346,0.5659864228571428,0.2927255469427935,0.12754781911428573,0.2657474792719329
2014-03-04,0.20615117200000005,0.24682686791127367,0.6907720494117645,0.23381921000567596,0.10307676786470589,0.1553452290381645
2014-03-05,0.3394821970454546,0.3658156483173444,0.590033126090909,0.3197946203546567,0.07048465329999999,0.07732728750062993
2014-03-06,0.3010317847857143,0.30608021737400426,0.5630345618571428,0.2826354230644455,0.13593368786428567,0.23931420942464174
2014-03-07,0.21992168218518518,0.24250614971076628,0.6604407885185185,0.27913061567886405,0.11963753431851855,0.24318180664525826
2014-03-08,0.19521519175000002,0.19615229039295926,0.7707416875,0.19992273305926866,0.03404312089166667,0.09517567221825282
2014-03-09,0.17051431725,0.15086100104020372,0.6405795925000001,0.2503478076747811,0.18890603415,0.3096898741499845
2014-03-10,0.5113007087142856,0.35364883772967426,0.46527526190476187,0.33569441856717924,0.023424024557142854,0.05800855119095496
2014-03-11,0.35783386540000006,0.3417140335308278,0.56483454705,0.32596045199587137,0.07733158203499997,0.1885281961898124
2014-03-12,0.28299293642105267,0.2356078535924199,0.6431951842105263,0.21818219124275426,0.07381186324736844,0.1482815491669959
2014-03-13,0.2929865923076923,0.2631729280850431,0.6742446918461538,0.25163099745032236,0.032768688992307685,0.06999890541375943
2014-03-14,0.4243919244210526,0.36980783313483173,0.45642793431578954,0.2990637218428194,0.1191801212368421,0.1900127323659148
2014-03-15,0.333419621,0.2842582639766788,0.49409643249999996,0.23656326842807163,0.17248392912500002,0.27839443674577546
2014-03-16,0.3203030144444445,0.17206047213067788,0.6265817822222223,0.13421835507012475,0.053115257444444446,0.09643534108889812
2014-03-17,0.2907012825333333,0.2579557728791997,0.5248188726666667,0.23189937853931009,0.18447984581333335,0.28934284778551955
2014-03-18,0.22144277589655165,0.17738290487209887,0.6800934528965518,0.21948276495414756,0.09846382114137933,0.21921366356257638
2014-03-19,0.22832487459090905,0.2449542998345857,0.5623336293636364,0.2664091801461182,0.20934149615454542,0.2877264206244587
2014-03-20,0.6235806978333334,0.3152324100962537,0.2732948238333333,0.17723005174793027,0.10312455596666666,0.2169058139054497
2014-03-21,0.2913264252142857,0.24473472201334406,0.6129006428571427,0.23459780164324132,0.09577294085714284,0.16991806408479831
2014-03-22,0.2428841188,0.2713752770940273,0.5806307740000001,0.2914629089051826,0.17648512078999998,0.274768750394826
2014-03-23,0.47095968699999996,0.2809339686852603,0.5079278783333333,0.2571549778874944,0.021112430866666667,0.02491709479426793
2014-03-24,0.31652025848333326,0.3058836501931468,0.5610976811333334,0.2899624678797141,0.12238207697,0.23788627206710086
2014-03-25,0.30595943644000007,0.2902203747100053,0.5587280657600001,0.2818183264366969,0.135312492652,0.25670584092417614
2014-03-26,0.46104290781818186,0.29692043863154144,0.5073547668181818,0.27355391067159557,0.03160232560909091,0.08088381754543864
2014-03-27,0.35669888976086955,0.3209876704370318,0.5687772400869566,0.3132212623376608,0.07452388620434781,0.19968547252087568
2014-03-28,0.2587396875625,0.2669530952201204,0.6195142158124999,0.27864648319053875,0.12174607385624998,0.22794275983663354
2014-03-29,0.4623794111111111,0.2695485435067767,0.5010559422222222,0.23236418940720113,0.036564649722222224,0.06661778520438043
2014-03-30,0.49874965999999993,0.26399467905568824,0.48881777750000005,0.25676030094448365,0.012432562500000001,0.009656169313244265
2014-03-31,0.12298432199999997,0.11359426471400966,0.734548678095238,0.15757187417394491,0.1424669782238095,0.18010210622076875
2014-04-01,0.46154596812000004,0.2606456089604042,0.5203666503200001,0.24861931951256427,0.018087384324000005,0.04308349540489927
2014-04-02,0.32581735776,0.2643343889360618,0.5742790342857144,0.24761875406598866,0.09990362497714286,0.21030926333863467
2014-04-03,0.28629615072,0.22844929733142827,0.5975404503999999,0.24241488544277934,0.11616338707999999,0.25335605287367424
2014-04-04,0.30327000152941175,0.28914576719061247,0.5782972762352941,0.26685948345538785,0.11843273424117647,0.21817644705295935
2014-04-05,0.2991451956,0.24343046065493112,0.6444300913333333,0.22292858195217188,0.05642468960000001,0.12528729630774016
2014-04-06,0.30965768,0.24406161197799808,0.638676164375,0.21913875952619472,0.05166612815625,0.08532708239456355
2014-04-07,0.2742176792352941,0.2705648963295626,0.6016683488235294,0.29716161681166225,0.12411396255882352,0.2704907138579989
2014-04-08,0.4581486341290323,0.34798514089017724,0.47875335983870954,0.3251236516293219,0.06309797488064514,0.18658702520903647
2014-04-09,0.5251808882222221,0.32048231698005797,0.4527593906666666,0.2993631445319814,0.022059710594444434,0.050167644664661414
2014-04-10,0.2862125269999999,0.27065796918842244,0.611816504904762,0.26280135782895003,0.10197100962142859,0.20230003297584181
2014-04-11,0.18484911643589735,0.1828112388858662,0.6715463191025642,0.24496131139787014,0.1436046175461539,0.2527779674982927
2014-04-12,0.20472738461538464,0.25092946512812764,0.6769505952307692,0.28874024917061936,0.11832205855384616,0.2430735713958042
2014-04-13,0.23707024833333337,0.2074956616814897,0.7495003093333334,0.2040784601175047,0.013429398900000004,0.0070069358527292515
2014-04-14,0.19547318825,0.22938891530237032,0.6106491875,0.29567454449193736,0.19387760973124998,0.3128664174445315
2014-04-15,0.2747927443333333,0.26584485507258854,0.610809568857143,0.24181699047559352,0.11439770008095239,0.19163534965067613
2014-04-16,0.3054748434736842,0.2752865138003867,0.5759897289473684,0.27714656284895073,0.11853543647894736,0.24299392142569873
2014-04-17,0.3990176392222223,0.3007052480829766,0.5152054423333333,0.2820273778261311,0.08577687303888887,0.216401997156179
2014-04-18,0.32420669934782603,0.31326145311625936,0.6232140935652173,0.29196300852484774,0.05257921555652175,0.10827622709327973
2014-04-19,0.38157068516666665,0.2761045482349944,0.5613283324999999,0.251545949455293,0.05710095883333333,0.09595414292990262
2014-04-20,0.29456688073333337,0.2914123500351012,0.6657903067333333,0.2777812474915514,0.039642787900000004,0.08672022287092852
2014-04-21,0.3140011504230769,0.316297857925068,0.611757251,0.30093301355220653,0.0742415947,0.1614229036441874
2014-04-22,0.27867001786956525,0.29395132297949594,0.634669948521739,0.25602564098287295,0.08666007066086955,0.13530336507308885
2014-04-23,0.3701547027499999,0.3406796838900182,0.4957379928416665,0.29791676747126317,0.134107302855,0.2316590395149553
2014-04-24,0.38825721498333327,0.35149898636008364,0.5351897397249998,0.32348746536099443,0.07655304589583332,0.16465861126440992
2014-04-25,0.36146535346031744,0.2900457920513694,0.5774350753333332,0.27346413282829307,0.06109955416031745,0.1546041520655026
2014-04-26,0.3743841241627907,0.30269990355146426,0.5870979629069766,0.28094577286571254,0.03851789203255815,0.08344644062648378
2014-04-27,0.2707643440588235,0.32523700669031824,0.6366879376470588,0.311462581906813,0.09254773478235291,0.18194520222631544
2014-04-28,0.31813962428260856,0.2550718340729172,0.6106310631086953,0.23094436295447737,0.07122926481956526,0.14657775215324997
2014-04-29,0.3076047422258065,0.2985587306823649,0.5749445823870967,0.2968723766038842,0.11745064210645158,0.24937966398531394
2014-04-30,0.2779015319743591,0.23920855471999414,0.6492695901282052,0.2560708439055632,0.07282886219743588,0.20002434619303033
2014-05-01,0.28420362195652177,0.2777256899404332,0.6931051365434785,0.2768679631105239,0.022691232165217397,0.05714307153233288
2014-05-02,0.25023709962499996,0.2686095863451774,0.6905776006250001,0.25825116764748046,0.059185285340625005,0.11288234015419157
2014-05-03,0.26066328231999997,0.24121307171577938,0.6817746172,0.22206436608283844,0.057562085751999996,0.08384137537061184
2014-05-04,0.1627492925,0.1984239642229338,0.6680204025,0.30142765090128054,0.16923029521874997,0.3042354253910587
2014-05-05,0.4075603195185185,0.2965643689854577,0.5339580537407408,0.2742362836374755,0.058481653325925934,0.13105887789136036
2014-05-06,0.36360716825714273,0.2928683284084649,0.5706752305714287,0.2656577466352197,0.06571758138285715,0.1261672706913955
2014-05-07,0.26011554554054056,0.2800885833611316,0.6629987381891891,0.2765229416870856,0.07688568032702703,0.16553038565594477
2014-05-08,0.23108514154545456,0.2507897953428654,0.6676754672727273,0.214525495955688,0.1012393645,0.12931586877499687
2014-05-09,0.33174508025,0.3040417756067282,0.5286405478749999,0.2651655432774963,0.13961434854166663,0.23013348322324184
2014-05-10,0.3560558987142857,0.24750082948264995,0.5889790635714285,0.21587367491367276,0.054964988785714285,0.1242382860241071
2014-05-11,0.6263511283333333,0.24156490698591,0.3537622676666667,0.2119928228950372,0.019886518333333335,0.03437123003237603
2014-05-12,0.331370803625,0.24764121631286898,0.5733829925,0.25604790117970533,0.09524613379374999,0.23334506696875182
2014-05-13,0.3311704035714285,0.18267973760965603,0.6133223835714284,0.16731521159383586,0.05550719289285714,0.11811148890667919
2014-05-14,0.22678231425,0.12209159010398932,0.7531066599999999,0.11160861033782592,0.020110998743750004,0.049362206343886945
2014-05-15,0.2136674595,0.2328777454915434,0.5082977233333333,0.2951784420847812,0.2780347897166667,0.3723134595483784
2014-05-16,0.4509557718,0.29162781119507486,0.44783627199999987,0.236260146001408,0.10120798217,0.22588012198607146
2014-05-17,0.32061625,0.18518120311457575,0.6618709336363637,0.17774540832031105,0.017512804300000004,0.016953494821210533
2014-05-18,0.34468520319999996,0.32888371608766354,0.6386494157999999,0.32192945650918137,0.016665306248000007,0.03499701833455738
2014-05-19,0.37830625537500007,0.30231399311817714,0.5814581784166667,0.2773223652467913,0.040235569495833345,0.07878518710032778
2014-05-20,0.28220274614999996,0.2220008115829385,0.6752876539999999,0.2031417457151044,0.042509590070000006,0.07194316377806703
2014-05-21,0.27231970854999993,0.3189595263659677,0.63066470565,0.32020917836377427,0.09701556936999998,0.20375727179904896
2014-05-22,0.44998180512,0.328680383975346,0.45870894632,0.27565341028455714,0.09130924001199998,0.19857938426572697
2014-05-23,0.3681075238260869,0.3263245573841259,0.5446106015652173,0.2990482727331112,0.08728187706086957,0.17526554577035938
2014-05-24,0.19903986683333333,0.20700149348716132,0.6671085716666667,0.23411411689760817,0.133851561,0.21407925140383316
2014-05-25,0.31176422916666663,0.3601821715228153,0.6134188991666667,0.3181114322855637,0.07481681658333333,0.07595400690645791
2014-05-26,0.29201600939999994,0.21122847548247242,0.6583947460000001,0.18902298922101388,0.04958921627,0.08224243039068053
2014-05-27,0.3260589147692307,0.2760765535820893,0.5901749187153843,0.2605443185662035,0.08376616549846158,0.1678684950915139
2014-05-28,0.3092586411230768,0.2595728505660401,0.6301668661846157,0.2523454814993313,0.0605744686676923,0.15302960158731257
2014-05-29,0.36920438831147556,0.27847493665173656,0.5537565096229509,0.26521309815119154,0.07703911685573772,0.18731444321915536
2014-05-30,0.3112681748,0.2795007081066267,0.6650742321749996,0.2797225553999377,0.023657590159999974,0.0939992057331139
2014-05-31,0.3133639862962963,0.2918466343343161,0.6694396657407408,0.28504858358649776,0.017196289974074075,0.04619172739293602
2014-06-01,0.4186711389285715,0.36812745100068295,0.5509881962142857,0.3592822231764759,0.030340682064285706,0.0774176602529015
2014-06-02,0.3484046523307694,0.3026621937988137,0.6096048939923076,0.30013538293325714,0.041990456590769214,0.13882297020973913
2014-06-03,0.43498088826315795,0.29954289739107254,0.4877930950789474,0.2548422784082265,0.07722603830000001,0.1724783018912425
2014-06-04,0.42054137468749997,0.30503168033501193,0.5554162308749999,0.2891309226874809,0.024042400840625002,0.03464443111258832
2014-06-05,0.33782235575675673,0.28877137805665876,0.6122350872432433,0.26809094254027555,0.04994254174054054,0.11591957507097168
2014-06-06,0.4095756548399999,0.29818290875643505,0.5305089897399999,0.2813859663242083,0.05991536311400002,0.17090272571468867
2014-06-07,0.4518089760799999,0.34963143229853966,0.46387997220000005,0.3191018034264677,0.084311059016,0.2140435445888993
2014-06-08,0.377166747875,0.3340540326310279,0.5857878212500001,0.315150095949819,0.037045442162500004,0.0755242830793908
2014-06-09,0.3441894536869565,0.32388647076749005,0.559921383173913,0.3017400933458193,0.09588916335000004,0.19820152463780363
2014-06-10,0.32665905149999996,0.29124969878879203,0.5826460402631579,0.28288910150418567,0.09069485497105263,0.2039338886052442
2014-06-11,0.6868849094843746,0.3892263005260601,0.2631694487656251,0.3424694969148982,0.04994575166718748,0.15916069231885385
2014-06-12,0.45727017083333327,0.3177219005391194,0.4552255928333333,0.2817397774846452,0.08750422457916664,0.18189732129827046
2014-06-13,0.40678590430000006,0.31888579526307637,0.5169440804000001,0.2771297755308393,0.07627003315666664,0.1683690616006783
2014-06-14,0.34686227753846155,0.24919009287696028,0.6041913815384616,0.23556783700938852,0.04894637406153846,0.14798448502530034
2014-06-15,0.4074388,0.3337613047296233,0.5823702437999999,0.32811065114897353,0.010190974930000003,0.01095635346719012
2014-06-16,0.7801614073666666,0.322566442916915,0.19084395879999988,0.2785242634825967,0.028994677090000014,0.10289439952085491
2014-06-18,0.6972419943103451,0.3660542008868228,0.2826210936206896,0.3415911022413543,0.02013687868965517,0.05914105270213587
2014-06-19,0.5458033785405405,0.3117345644310716,0.41096728145945927,0.2721325130602584,0.043229354589189195,0.11744625680653367
2014-06-20,0.4765724375714285,0.2774351986575681,0.4838194047142855,0.2623821403119226,0.039608199242857134,0.1432765033611234
2014-06-21,0.22184689916666667,0.13468784789991617,0.713868235,0.1347975736821579,0.06428488296666666,0.12758169520965462
2014-06-22,0.217503558,0.27264599096800696,0.6194667825,0.280947003185724,0.16302965522500001,0.260049942843219
2014-06-23,0.35845952819780225,0.2638038900834272,0.5287332097472535,0.2529192276744632,0.11280725424395578,0.25578976785955837
2014-06-24,0.596482706125,0.24844643948506578,0.36536284750000003,0.2149561651146617,0.038154418405000015,0.14739510307460973
2014-06-25,0.47727164870588235,0.325059886853266,0.4441179473529412,0.2851333346740667,0.07861037254117646,0.19237417536772755
2014-06-26,0.31405783858823527,0.29480780918419475,0.6296946688235294,0.27957203599753405,0.05624753465294117,0.12129682339870608
2014-06-27,0.5355105991666667,0.29189224191422075,0.41903949641666666,0.26128136841768973,0.04544991935,0.11643541273200783
2014-06-28,0.11848031514285716,0.06523726882638554,0.86657248,0.06986847953109386,0.014947225785714285,0.007893172341153205
2014-06-29,0.2898129464615385,0.29187698083993835,0.5528156128461539,0.28996335852805527,0.15737141631538462,0.28406291976692566
2014-06-30,0.5329735187954543,0.4102629778910126,0.40836064863636357,0.3672014513120569,0.05866586659772728,0.1438952925244798
2014-07-01,0.4210894588095238,0.3211932104441721,0.5261517945238096,0.2820954740167528,0.052758766552380945,0.09643650852171391
2014-07-02,0.347980429051282,0.3032967662116881,0.5473969461025642,0.29248253191451346,0.1046226402897436,0.2402558023698589
2014-07-03,0.4354726366486486,0.31261766867678137,0.5323959903783783,0.29380624852226156,0.03213141540540539,0.07446144684555875
2014-07-04,0.4052262363809524,0.3145861547112734,0.5825293724761904,0.31006942394560194,0.012244425595238093,0.01468328299704115
2014-07-05,0.254179275,0.25109831616494976,0.66971662,0.22258349168050376,0.0761041144142857,0.1356067298233911
2014-07-06,0.3930130210555556,0.31111679620391813,0.6006726606111111,0.3087758578981542,0.006314318777777778,0.003076935338181868
2014-07-07,0.3612377189130434,0.3137932623170515,0.5728049733043478,0.2852453067480984,0.06595730381956524,0.13313046008889978
2014-07-08,0.5000592543043478,0.378374787055142,0.33979078817391306,0.2751955579728356,0.16014993862173912,0.2844931740906966
2014-07-09,0.19035083588888888,0.2420110866773682,0.6539020445,0.30056570540276545,0.15574710074444448,0.27806823858321766
2014-07-10,0.16833369009195376,0.17250751602564227,0.8204275837931043,0.17126115963397148,0.011238742075862054,0.01354251725378423
2014-07-11,0.2738995503333333,0.25090861353815436,0.6661766232222222,0.26159277323985003,0.05992378704074074,0.15622225946523252
2014-07-12,0.24814164750000003,0.22925065120243301,0.65100970125,0.2636116873781722,0.10084860175,0.22955311299390224
2014-07-13,0.343390006625,0.3237940444345769,0.6158948837499999,0.30066275090660294,0.040715063262500004,0.09051707782082168
2014-07-14,0.343313758,0.352470871968944,0.5684352619999999,0.3228858675952064,0.0882509770448276,0.17739509035135403
2014-07-15,0.361612728032258,0.29170907381027295,0.5853689386774193,0.27397696860133147,0.05301830518709678,0.10665698653880662
2014-07-16,0.4426436824634146,0.35288176190556,0.47025256370731705,0.3102741121506231,0.08710371530975611,0.19106812961594705
2014-07-17,0.5128872070555555,0.3564466940490478,0.43474282711111106,0.33119399992984905,0.05236994327037038,0.16492061967956978
2014-07-18,0.46609750377777776,0.27860411904057075,0.47775752894444445,0.2557735026225863,0.056144975644444456,0.1601815348554957
2014-07-19,0.4667106327499999,0.35045983846421536,0.52477740525,0.34667532239814425,0.008511940283333333,0.0045242440957371025
2014-07-20,0.4032106772142856,0.31402856473612883,0.58267453,0.3051592137289858,0.014114803171428573,0.022271165168008374
2014-07-21,0.363601279125,0.2761530706727464,0.6192551110250001,0.27171961866263983,0.017143579534999998,0.023818499230001747
2014-07-22,0.39872497691176456,0.3205681039388599,0.5374105803382353,0.2979966109223322,0.06386443235,0.1506753993492828
2014-07-23,0.31204532304225363,0.26897269488177333,0.6061494920845073,0.26021457935289766,0.08180522308450706,0.18623490924789748
2014-07-24,0.3332326200833334,0.3184959096228113,0.5807705782708331,0.3068271467429898,0.08599680145625,0.19666017438093739
2014-07-25,0.38739132617948724,0.3197704320555043,0.5252951981794871,0.29442347964816035,0.08731345672307692,0.20346751382017708
2014-07-26,0.5765629211111111,0.2212328027915762,0.4030772382222223,0.18770899590084092,0.020359693044444436,0.043914740835084766
2014-07-27,0.33118183488888886,0.2167002947734217,0.56400389,0.2376983066569623,0.10481426252222222,0.26867662410582677
2014-07-28,0.27231587921052636,0.24870769109496282,0.6498037125789473,0.26651623425614857,0.07788043010000001,0.21042294368431677
2014-07-29,0.3822701815,0.306919363806282,0.5949258853749998,0.2926956966096264,0.022803869925,0.056123539333787074
2014-07-30,0.08338146270689652,0.16268853759359872,0.8876984414655166,0.17316994588797796,0.02892008208448275,0.07077378079127332
2014-07-31,0.11941341451515154,0.19421558507746972,0.7620152087878789,0.2681192658564573,0.11857137434848487,0.23263436263635143
2014-08-01,0.24124124139473682,0.2145124847664314,0.7020070752631581,0.23158125623625564,0.056751685573684194,0.15465346554728393
2014-08-02,0.2554994398333333,0.243708069373032,0.7303263827666665,0.24024474790598507,0.014174171866666667,0.020046616701925986
2014-08-03,0.33374723962499997,0.25203041910826224,0.646296405,0.23702686098599574,0.01995630515,0.028145688776014092
2014-08-04,0.28892689642857144,0.25096544413517646,0.6371076057142858,0.24659961292390156,0.07396550561428572,0.12249117747676644
2014-08-07,0.23712454833333332,0.14962590124123254,0.6933703433333332,0.14575524732206072,0.06950510016666667,0.08370419104387056
2014-08-08,0.2806181260909091,0.3038979784623527,0.6277592909090909,0.287787979563171,0.09162256819999999,0.1569457734287612
2014-08-09,0.31026040025,0.3603512484069397,0.4981837375,0.291215209334251,0.191555871,0.17969540093059064
2014-08-10,0.493176995,0.3154792375137902,0.3765393725,0.18666848822484572,0.130283609275,0.17993613831439753
2014-08-11,0.3879070866666667,0.34983168751814003,0.6014773416666667,0.3429461040131405,0.010615559266666666,0.009916990034099623
2014-08-12,0.28356558459090914,0.2949304075597715,0.5571966412727273,0.3148826488117281,0.15923779606363636,0.29866905434042174
2014-08-13,0.3847900617647059,0.3455528367235265,0.5436869835294117,0.3215775525328095,0.07152295217058821,0.17124877305081032
2014-08-14,0.24493328118181823,0.23600727880011527,0.7101190845454547,0.22336669910853987,0.04494761115454545,0.05536914652059806
2014-08-15,0.35433395318181815,0.27762499059374596,0.5937128351363636,0.27071828309227236,0.051953176400000016,0.15762528567665113
2014-08-16,0.262187464375,0.23156989091721114,0.7236012299999999,0.22993814494696987,0.0142113423375,0.016389823431711956
2014-08-17,0.323881626,0.3121841388690449,0.6682257039999998,0.3107004280324985,0.007892646233333333,0.0035093602015674693
2014-08-18,0.3725453107272727,0.2518353251059412,0.5382139960000001,0.25547618562968677,0.08924070346363637,0.24380816779403475
2014-08-19,0.34185867753333327,0.304584394091174,0.5036370620666666,0.2958624845441035,0.15450424090222226,0.2804958885910876
2014-08-20,0.33695023900000004,0.33993515425803034,0.5591759710416667,0.30042815100408027,0.10387375403749999,0.17586945041612062
2014-08-21,0.3175592275000001,0.2995717817642083,0.6150022262999999,0.26551136700476047,0.06743852026,0.11218091902437528
2014-08-22,0.3457561398181819,0.31139711310397444,0.5385694927272728,0.26246918320644985,0.11567435781818182,0.2040854165738805
2014-08-23,0.8129952552941176,0.19999767495212578,0.18233077823529412,0.19718379196249025,0.004674148205882354,0.0032460195169767094
2014-08-24,0.3427290446666667,0.2689470603819944,0.5966035533333334,0.2417578144605396,0.06066741488888889,0.1354365486956527
2014-08-25,0.4533334072666667,0.3081681439297376,0.4897543586666666,0.27703648147131343,0.056912213960000006,0.15477424114326174
